index,App,SHA,TestFilePath,LOC,NOM,WMC,RFC,NAs,AsD,NumberOfMethods,AssertionRoulette,ConditionalTestLogic,ConstructorInitialization,DefaultTest,EmptyTest,ExceptionCatchingThrowing,GeneralFixture,MysteryGuest,PrintStatement,RedundantAssertion,SensitiveEquality,VerboseTest,SleepyTest,DuplicateAssert,UnknownTest,IgnoredTest,ResourceOptimism,MagicNumberTest,DependentTest,ReplaceTryCatchWithAssertThrows,isReplaceTryCatchWithAssertThrows
5762,cmu-phil/tetrad,167da7be819ef5dc0403afd1ab912d2e843327b5,tetrad-lib/src/test/java/edu/cmu/tetrad/annotation/TestOfIndependenceAnnotationsTest.java,0,0,0,0,0.0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,False
5763,cmu-phil/tetrad,167da7be819ef5dc0403afd1ab912d2e843327b5,tetrad-lib/src/main/java/edu/cmu/tetrad/algcomparison/independence/SemBicDTest.java,0,0,0,0,0.0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
5764,cmu-phil/tetrad,167da7be819ef5dc0403afd1ab912d2e843327b5,tetrad-lib/src/main/java/edu/cmu/tetrad/algcomparison/independence/DiscreteBicTest.java,0,0,0,0,0.0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
5765,cmu-phil/tetrad,167da7be819ef5dc0403afd1ab912d2e843327b5,tetrad-lib/src/main/java/edu/cmu/tetrad/algcomparison/independence/SemBicTest.java,0,0,0,0,0.0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
5766,cmu-phil/tetrad,167da7be819ef5dc0403afd1ab912d2e843327b5,tetrad-lib/src/main/java/edu/cmu/tetrad/algcomparison/independence/BDeuTest.java,0,0,0,0,0.0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
5767,cmu-phil/tetrad,167da7be819ef5dc0403afd1ab912d2e843327b5,tetrad-lib/src/main/java/edu/cmu/tetrad/algcomparison/independence/DSeparationTest.java,0,0,0,0,0.0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
5768,cmu-phil/tetrad,167da7be819ef5dc0403afd1ab912d2e843327b5,tetrad-lib/src/main/java/edu/cmu/tetrad/simulation/GdistanceTest.java,0,0,0,0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
5769,cmu-phil/tetrad,167da7be819ef5dc0403afd1ab912d2e843327b5,tetrad-lib/src/main/java/edu/cmu/tetrad/data/AndersonDarlingTest.java,0,0,0,0,0.0,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
5770,cmu-phil/tetrad,167da7be819ef5dc0403afd1ab912d2e843327b5,tetrad-lib/src/main/java/edu/cmu/tetrad/data/GeneralAndersonDarlingTest.java,0,0,0,0,0.0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
5771,cmu-phil/tetrad,167da7be819ef5dc0403afd1ab912d2e843327b5,tetrad-lib/src/main/java/edu/cmu/tetrad/data/MultiGeneralAndersonDarlingTest.java,0,0,0,0,0.0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
5772,cmu-phil/tetrad,167da7be819ef5dc0403afd1ab912d2e843327b5,tetrad-lib/src/main/java/edu/cmu/tetrad/gene/tetrad/gene/simulation/TestMeasurementSimulator.java,0,0,0,0,0.0,0,9,2,1,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,6,0,0,False
5773,cmu-phil/tetrad,167da7be819ef5dc0403afd1ab912d2e843327b5,tetrad-lib/src/main/java/edu/cmu/tetrad/gene/tetrad/gene/algorithm/reveal/TestRevealEvaluator.java,0,0,0,0,0.0,0,2,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,False
5774,cmu-phil/tetrad,167da7be819ef5dc0403afd1ab912d2e843327b5,tetrad-lib/src/main/java/edu/cmu/tetrad/gene/tetrad/gene/history/TestPolynomial.java,0,0,0,0,0.0,0,3,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2,0,0,False
5775,cmu-phil/tetrad,167da7be819ef5dc0403afd1ab912d2e843327b5,tetrad-lib/src/main/java/edu/cmu/tetrad/gene/tetrad/gene/history/TestIndexedConnectivity.java,0,0,0,0,0.0,0,2,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,False
5776,cmu-phil/tetrad,167da7be819ef5dc0403afd1ab912d2e843327b5,tetrad-lib/src/main/java/edu/cmu/tetrad/gene/tetrad/gene/history/TestPolynomialTerm.java,0,0,0,0,0.0,0,3,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,False
5777,cmu-phil/tetrad,167da7be819ef5dc0403afd1ab912d2e843327b5,tetrad-lib/src/main/java/edu/cmu/tetrad/gene/tetrad/gene/history/TestSimpleRandomizer.java,0,0,0,0,0.0,0,6,0,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,False
5778,cmu-phil/tetrad,167da7be819ef5dc0403afd1ab912d2e843327b5,tetrad-lib/src/main/java/edu/cmu/tetrad/gene/tetrad/gene/history/TestBooleanFunction.java,0,0,0,0,0.0,0,6,3,2,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,5,0,0,False
5779,cmu-phil/tetrad,167da7be819ef5dc0403afd1ab912d2e843327b5,tetrad-lib/src/main/java/edu/cmu/tetrad/gene/tetrad/gene/history/TestIndexedLagGraph.java,0,0,0,0,0.0,0,2,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,False
5780,cmu-phil/tetrad,167da7be819ef5dc0403afd1ab912d2e843327b5,tetrad-lib/src/main/java/edu/cmu/tetrad/search/DeltaTetradTest.java,0,0,0,0,0.0,0,9,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
5781,cmu-phil/tetrad,167da7be819ef5dc0403afd1ab912d2e843327b5,tetrad-lib/src/main/java/edu/cmu/tetrad/search/IndependenceTest.java,0,0,0,0,0.0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
5782,cmu-phil/tetrad,167da7be819ef5dc0403afd1ab912d2e843327b5,tetrad-lib/src/main/java/edu/cmu/tetrad/search/DiscreteTetradTest.java,0,0,0,0,0.0,0,40,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
5783,cmu-phil/tetrad,167da7be819ef5dc0403afd1ab912d2e843327b5,tetrad-lib/src/main/java/edu/cmu/tetrad/search/ScoredIndTest.java,0,0,0,0,0.0,0,17,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
5784,cmu-phil/tetrad,167da7be819ef5dc0403afd1ab912d2e843327b5,tetrad-lib/src/main/java/edu/cmu/tetrad/search/IndTestMixedMultipleTTest.java,0,0,0,0,0.0,0,32,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
5785,cmu-phil/tetrad,167da7be819ef5dc0403afd1ab912d2e843327b5,tetrad-lib/src/main/java/edu/cmu/tetrad/search/GSquareTest.java,0,0,0,0,0.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
5786,cmu-phil/tetrad,167da7be819ef5dc0403afd1ab912d2e843327b5,tetrad-lib/src/main/java/edu/cmu/tetrad/search/TestType.java,0,0,0,0,0.0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
5787,cmu-phil/tetrad,167da7be819ef5dc0403afd1ab912d2e843327b5,tetrad-lib/src/main/java/edu/cmu/tetrad/search/DeltaSextadTest.java,0,0,0,0,0.0,0,11,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
5788,cmu-phil/tetrad,167da7be819ef5dc0403afd1ab912d2e843327b5,tetrad-lib/src/main/java/edu/cmu/tetrad/search/ContinuousTetradTest.java,0,0,0,0,0.0,0,39,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
5789,cmu-phil/tetrad,167da7be819ef5dc0403afd1ab912d2e843327b5,tetrad-lib/src/main/java/edu/cmu/tetrad/search/Test.java,0,0,0,0,0.0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,False
5790,cmu-phil/tetrad,167da7be819ef5dc0403afd1ab912d2e843327b5,tetrad-lib/src/main/java/edu/cmu/tetrad/search/TetradTest.java,0,0,0,0,0.0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
5791,cmu-phil/tetrad,167da7be819ef5dc0403afd1ab912d2e843327b5,tetrad-lib/src/main/java/edu/cmu/tetrad/search/PopulationTetradTest.java,0,0,0,0,0.0,0,18,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
5792,cmu-phil/tetrad,167da7be819ef5dc0403afd1ab912d2e843327b5,tetrad-lib/src/main/java/edu/cmu/tetrad/search/ChiSquareTest.java,0,0,0,0,0.0,0,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
5793,cmu-phil/tetrad,167da7be819ef5dc0403afd1ab912d2e843327b5,tetrad-lib/src/main/java/edu/cmu/tetrad/annotation/TestOfIndependenceAnnotations.java,0,0,0,0,0.0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
5794,cmu-phil/tetrad,167da7be819ef5dc0403afd1ab912d2e843327b5,tetrad-lib/src/main/java/edu/cmu/tetrad/annotation/TestOfIndependence.java,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
5795,cmu-phil/tetrad,167da7be819ef5dc0403afd1ab912d2e843327b5,tetrad-lib/src/main/java/edu/cmu/tetrad/performance/PerformanceTests.java,0,0,0,0,0.0,0,37,0,8,0,0,0,1,0,0,12,0,0,0,0,0,16,2,9,16,0,0,False
5796,cmu-phil/tetrad,167da7be819ef5dc0403afd1ab912d2e843327b5,tetrad-lib/src/main/java/edu/pitt/csb/mgm/ExploreIndepTests.java,0,0,0,0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
5797,cmu-phil/tetrad,167da7be819ef5dc0403afd1ab912d2e843327b5,tetrad-lib/src/main/java/edu/pitt/isp/sverchkov/data/ADTreeTest.java,0,0,0,0,0.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
5798,cmu-phil/tetrad,167da7be819ef5dc0403afd1ab912d2e843327b5,tetrad-lib/src/main/java/edu/pitt/dbmi/algo/bootstrap/GeneralBootstrapTest.java,0,0,0,0,0.0,0,21,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
5799,cmu-phil/tetrad,167da7be819ef5dc0403afd1ab912d2e843327b5,tetrad-lib/src/main/java/edu/pitt/dbmi/algo/bayesian/constraint/inference/BayesianConstraintInferenceTest.java,0,0,0,0,0.0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,False
5800,cmu-phil/tetrad,167da7be819ef5dc0403afd1ab912d2e843327b5,tetrad-gui/src/test/java/edu/cmu/tetradapp/test/TestWatchedProcessDialogs.java,0,0,0,0,0.0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,False
5801,cmu-phil/tetrad,167da7be819ef5dc0403afd1ab912d2e843327b5,tetrad-gui/src/test/java/edu/cmu/tetradapp/test/TestSerialization.java,0,0,0,0,0.0,0,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,False
5802,cmu-phil/tetrad,167da7be819ef5dc0403afd1ab912d2e843327b5,tetrad-gui/src/test/java/edu/cmu/tetradapp/test/TestVersion.java,0,0,0,0,0.0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,False
5803,cmu-phil/tetrad,167da7be819ef5dc0403afd1ab912d2e843327b5,tetrad-gui/src/test/java/edu/cmu/tetradapp/test/TestIndependenceFacts.java,0,0,0,0,0.0,0,2,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,2,0,0,False
5804,cmu-phil/tetrad,167da7be819ef5dc0403afd1ab912d2e843327b5,tetrad-gui/src/test/java/edu/cmu/tetradapp/test/TestCyclicity.java,0,0,0,0,0.0,0,4,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,1,1,2,0,0,False
5805,cmu-phil/tetrad,167da7be819ef5dc0403afd1ab912d2e843327b5,tetrad-gui/src/test/java/edu/cmu/tetradapp/test/TestLogisticRegression.java,0,0,0,0,0.0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,False
5806,cmu-phil/tetrad,167da7be819ef5dc0403afd1ab912d2e843327b5,tetrad-gui/src/main/java/edu/cmu/tetradapp/editor/NormalityTests.java,0,0,0,0,0.0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
5807,cmu-phil/tetrad,167da7be819ef5dc0403afd1ab912d2e843327b5,tetrad-gui/src/main/java/edu/cmu/tetradapp/editor/TestHistogram.java,0,0,0,0,0.0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,False
5808,cmu-phil/tetrad,167da7be819ef5dc0403afd1ab912d2e843327b5,tetrad-gui/src/main/java/edu/cmu/tetradapp/app/TestSessionEditorWorkbench.java,0,0,0,0,0.0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,False
5809,cmu-phil/tetrad,c545c4f2100332f3c6d50e24a2484cd4bf2414c3,tetrad-lib/src/test/java/edu/cmu/tetrad/test/TestImagesSimulation.java,0,0,0,0,0.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,False
5810,cmu-phil/tetrad,c545c4f2100332f3c6d50e24a2484cd4bf2414c3,tetrad-lib/src/test/java/edu/cmu/tetrad/test/TestIndTestWaldLR.java,0,0,0,0,0.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,False
5811,cmu-phil/tetrad,c545c4f2100332f3c6d50e24a2484cd4bf2414c3,tetrad-lib/src/test/java/edu/cmu/tetrad/test/TestParser.java,0,0,0,0,0.0,0,8,3,0,0,0,0,1,0,0,0,0,0,0,0,1,2,0,0,6,0,0,False
5812,cmu-phil/tetrad,c545c4f2100332f3c6d50e24a2484cd4bf2414c3,tetrad-lib/src/test/java/edu/cmu/tetrad/test/TestCellProbabilities.java,0,0,0,0,0.0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,False
5813,cmu-phil/tetrad,c545c4f2100332f3c6d50e24a2484cd4bf2414c3,tetrad-lib/src/test/java/edu/cmu/tetrad/test/TestDelimiterTokenizer.java,0,0,0,0,0.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,False
5814,cmu-phil/tetrad,c545c4f2100332f3c6d50e24a2484cd4bf2414c3,tetrad-lib/src/test/java/edu/cmu/tetrad/test/TestSemXml.java,0,0,0,0,0.0,0,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,False
5815,cmu-phil/tetrad,c545c4f2100332f3c6d50e24a2484cd4bf2414c3,tetrad-lib/src/test/java/edu/cmu/tetrad/test/TestSearchGraph.java,0,0,0,0,0.0,0,13,1,3,0,0,0,0,0,0,3,0,0,0,0,0,2,0,0,5,0,0,False
5816,cmu-phil/tetrad,c545c4f2100332f3c6d50e24a2484cd4bf2414c3,tetrad-lib/src/test/java/edu/cmu/tetrad/test/TestSerialization.java,0,0,0,0,0.0,0,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,False
5817,cmu-phil/tetrad,c545c4f2100332f3c6d50e24a2484cd4bf2414c3,tetrad-lib/src/test/java/edu/cmu/tetrad/test/TestDataSetCellProbs.java,0,0,0,0,0.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,False
5818,cmu-phil/tetrad,c545c4f2100332f3c6d50e24a2484cd4bf2414c3,tetrad-lib/src/test/java/edu/cmu/tetrad/test/TestSimulatedFmri.java,0,0,0,0,0.0,0,5,0,1,0,0,0,2,0,0,2,0,0,0,0,0,4,0,0,4,0,0,False
5819,cmu-phil/tetrad,c545c4f2100332f3c6d50e24a2484cd4bf2414c3,tetrad-lib/src/test/java/edu/cmu/tetrad/test/TestAndersonDarling.java,0,0,0,0,0.0,0,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,False
5820,cmu-phil/tetrad,c545c4f2100332f3c6d50e24a2484cd4bf2414c3,tetrad-lib/src/test/java/edu/cmu/tetrad/test/TestCopy.java,0,0,0,0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
5821,cmu-phil/tetrad,c545c4f2100332f3c6d50e24a2484cd4bf2414c3,tetrad-lib/src/test/java/edu/cmu/tetrad/test/TestBayesXml.java,0,0,0,0,0.0,0,9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4,0,0,False
5822,cmu-phil/tetrad,c545c4f2100332f3c6d50e24a2484cd4bf2414c3,tetrad-lib/src/test/java/edu/cmu/tetrad/test/TestDataLoadersRoundtrip.java,0,0,0,0,0.0,0,3,2,2,0,0,0,2,0,2,0,0,0,0,0,0,0,0,2,2,0,0,False
5823,cmu-phil/tetrad,c545c4f2100332f3c6d50e24a2484cd4bf2414c3,tetrad-lib/src/test/java/edu/cmu/tetrad/test/TestRowSummingUpdater.java,0,0,0,0,0.0,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,6,0,0,False
5824,cmu-phil/tetrad,c545c4f2100332f3c6d50e24a2484cd4bf2414c3,tetrad-lib/src/test/java/edu/cmu/tetrad/test/TestSemVarMeans.java,0,0,0,0,0.0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,False
5825,cmu-phil/tetrad,c545c4f2100332f3c6d50e24a2484cd4bf2414c3,tetrad-lib/src/test/java/edu/cmu/tetrad/test/TestTransform.java,0,0,0,0,0.0,0,2,2,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,2,0,0,False
5826,cmu-phil/tetrad,c545c4f2100332f3c6d50e24a2484cd4bf2414c3,tetrad-lib/src/test/java/edu/cmu/tetrad/test/TestSimulatedFmri2.java,0,0,0,0,0.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,False
5827,cmu-phil/tetrad,c545c4f2100332f3c6d50e24a2484cd4bf2414c3,tetrad-lib/src/test/java/edu/cmu/tetrad/test/TestIndTestTimeSeries.java,0,0,0,0,0.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,False
5828,cmu-phil/tetrad,c545c4f2100332f3c6d50e24a2484cd4bf2414c3,tetrad-lib/src/test/java/edu/cmu/tetrad/test/TestDM.java,0,0,0,0,0.0,0,26,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,8,0,0,False
5829,cmu-phil/tetrad,c545c4f2100332f3c6d50e24a2484cd4bf2414c3,tetrad-lib/src/test/java/edu/cmu/tetrad/test/TestDeltaTetradTest.java,0,0,0,0,0.0,0,11,0,1,0,0,0,0,0,0,1,0,0,0,0,1,2,0,0,5,0,0,False
5830,cmu-phil/tetrad,c545c4f2100332f3c6d50e24a2484cd4bf2414c3,tetrad-lib/src/test/java/edu/cmu/tetrad/test/TestMarkovBlanketSearches.java,0,0,0,0,0.0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,False
5831,cmu-phil/tetrad,c545c4f2100332f3c6d50e24a2484cd4bf2414c3,tetrad-lib/src/test/java/edu/cmu/tetrad/test/TestBayesBicScorer.java,0,0,0,0,0.0,0,4,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2,0,0,False
5832,cmu-phil/tetrad,c545c4f2100332f3c6d50e24a2484cd4bf2414c3,tetrad-lib/src/test/java/edu/cmu/tetrad/test/TestLargeSemSimulator.java,0,0,0,0,0.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,False
5833,cmu-phil/tetrad,c545c4f2100332f3c6d50e24a2484cd4bf2414c3,tetrad-lib/src/test/java/edu/cmu/tetrad/test/TestCollisions.java,0,0,0,0,0.0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,False
5834,cmu-phil/tetrad,c545c4f2100332f3c6d50e24a2484cd4bf2414c3,tetrad-lib/src/test/java/edu/cmu/tetrad/test/TestIndTestFisherZ.java,0,0,0,0,0.0,0,2,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,2,0,0,False
5835,cmu-phil/tetrad,c545c4f2100332f3c6d50e24a2484cd4bf2414c3,tetrad-lib/src/test/java/edu/cmu/tetrad/test/TestIndTestGSquare.java,0,0,0,0,0.0,0,3,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,False
5836,cmu-phil/tetrad,c545c4f2100332f3c6d50e24a2484cd4bf2414c3,tetrad-lib/src/test/java/edu/cmu/tetrad/test/TestIndTestFisherGeneralizedInverse.java,0,0,0,0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,False
5837,cmu-phil/tetrad,c545c4f2100332f3c6d50e24a2484cd4bf2414c3,tetrad-lib/src/test/java/edu/cmu/tetrad/test/TestKunMeasurementError.java,0,0,0,0,0.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,False
5838,cmu-phil/tetrad,c545c4f2100332f3c6d50e24a2484cd4bf2414c3,tetrad-lib/src/test/java/edu/cmu/tetrad/test/TestSem.java,0,0,0,0,0.0,0,8,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,4,0,0,False
5839,cmu-phil/tetrad,c545c4f2100332f3c6d50e24a2484cd4bf2414c3,tetrad-lib/src/test/java/edu/cmu/tetrad/test/TestLexer.java,0,0,0,0,0.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,False
5840,cmu-phil/tetrad,c545c4f2100332f3c6d50e24a2484cd4bf2414c3,tetrad-lib/src/test/java/edu/cmu/tetrad/test/TestFdr.java,0,0,0,0,0.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,False
5841,cmu-phil/tetrad,c545c4f2100332f3c6d50e24a2484cd4bf2414c3,tetrad-lib/src/test/java/edu/cmu/tetrad/test/TestUpdaterJointMarginal.java,0,0,0,0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,False
5842,cmu-phil/tetrad,c545c4f2100332f3c6d50e24a2484cd4bf2414c3,tetrad-lib/src/test/java/edu/cmu/tetrad/test/TestCyclicity.java,0,0,0,0,0.0,0,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,False
5843,cmu-phil/tetrad,c545c4f2100332f3c6d50e24a2484cd4bf2414c3,tetrad-lib/src/test/java/edu/cmu/tetrad/test/TestGenerateMixedData.java,0,0,0,0,0.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,False
5844,cmu-phil/tetrad,c545c4f2100332f3c6d50e24a2484cd4bf2414c3,tetrad-lib/src/test/java/edu/cmu/tetrad/test/TestAutisticClassification.java,0,0,0,0,0.0,0,15,0,2,0,0,0,2,0,1,1,0,0,0,0,0,2,1,1,2,0,0,False
5845,cmu-phil/tetrad,c545c4f2100332f3c6d50e24a2484cd4bf2414c3,tetrad-lib/src/test/java/edu/cmu/tetrad/test/TestGeneralizedSem.java,0,0,0,0,0.0,0,24,1,6,0,0,0,13,0,0,0,0,0,0,0,0,0,1,0,17,0,0,False
5846,cmu-phil/tetrad,c545c4f2100332f3c6d50e24a2484cd4bf2414c3,tetrad-lib/src/test/java/edu/cmu/tetrad/test/TestDeltaSextadTest.java,0,0,0,0,0.0,0,4,0,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,3,0,0,False
5847,cmu-phil/tetrad,c545c4f2100332f3c6d50e24a2484cd4bf2414c3,tetrad-lib/src/test/java/edu/cmu/tetrad/test/TestStandardizedSem.java,0,0,0,0,0.0,0,13,4,4,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,8,0,0,False
5848,cmu-phil/tetrad,c545c4f2100332f3c6d50e24a2484cd4bf2414c3,tetrad-lib/src/main/java/edu/cmu/tetrad/algcomparison/independence/SemBicDTest.java,0,0,0,0,0.0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
5849,cmu-phil/tetrad,c545c4f2100332f3c6d50e24a2484cd4bf2414c3,tetrad-lib/src/main/java/edu/cmu/tetrad/algcomparison/independence/DiscreteBicTest.java,0,0,0,0,0.0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
5850,cmu-phil/tetrad,c545c4f2100332f3c6d50e24a2484cd4bf2414c3,tetrad-lib/src/main/java/edu/cmu/tetrad/algcomparison/independence/SemBicTest.java,0,0,0,0,0.0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
5851,cmu-phil/tetrad,c545c4f2100332f3c6d50e24a2484cd4bf2414c3,tetrad-lib/src/main/java/edu/cmu/tetrad/algcomparison/independence/DSeparationTest.java,0,0,0,0,0.0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
5852,cmu-phil/tetrad,c545c4f2100332f3c6d50e24a2484cd4bf2414c3,tetrad-lib/src/main/java/edu/cmu/tetrad/simulation/GdistanceTest.java,0,0,0,0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
5853,cmu-phil/tetrad,c545c4f2100332f3c6d50e24a2484cd4bf2414c3,tetrad-lib/src/main/java/edu/cmu/tetrad/data/AndersonDarlingTest.java,0,0,0,0,0.0,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
5854,cmu-phil/tetrad,c545c4f2100332f3c6d50e24a2484cd4bf2414c3,tetrad-lib/src/main/java/edu/cmu/tetrad/data/GeneralAndersonDarlingTest.java,0,0,0,0,0.0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
5855,cmu-phil/tetrad,c545c4f2100332f3c6d50e24a2484cd4bf2414c3,tetrad-lib/src/main/java/edu/cmu/tetrad/data/MultiGeneralAndersonDarlingTest.java,0,0,0,0,0.0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
5856,cmu-phil/tetrad,c545c4f2100332f3c6d50e24a2484cd4bf2414c3,tetrad-lib/src/main/java/edu/cmu/tetrad/gene/tetrad/gene/simulation/TestMeasurementSimulator.java,0,0,0,0,0.0,0,9,2,1,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,6,0,0,False
5857,cmu-phil/tetrad,c545c4f2100332f3c6d50e24a2484cd4bf2414c3,tetrad-lib/src/main/java/edu/cmu/tetrad/gene/tetrad/gene/algorithm/reveal/TestRevealEvaluator.java,0,0,0,0,0.0,0,2,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,False
