,App,SHA,TestFilePath,PullUpMethod,isPullUpMethod,prediction
2066,opencb/opencga,ae3655829a3dafe6c7223f6bc6860e555d01cfd7,org/opencb/opencga/templates/TemplateEntryIteratorTest.java,0.0,False,False
2088,opencb/opencga,ae3655829a3dafe6c7223f6bc6860e555d01cfd7,org/opencb/opencga/master/monitor/daemons/ExecutionDaemonTest.java,0.0,False,False
2091,opencb/opencga,ae3655829a3dafe6c7223f6bc6860e555d01cfd7,org/opencb/opencga/master/monitor/models/PrivateJobUpdateParamsTest.java,0.0,False,True
2106,opencb/opencga,e1573476118b855f0b7731f1909e67bdffaaab73,org/opencb/opencga/analysis/file/PostLinkSampleAssociationTest.java,0.0,False,False
2109,opencb/opencga,e1573476118b855f0b7731f1909e67bdffaaab73,org/opencb/opencga/analysis/rga/RgaManagerTest.java,0.0,False,True
2115,opencb/opencga,e1573476118b855f0b7731f1909e67bdffaaab73,org/opencb/opencga/analysis/variant/manager/VariantCatalogQueryUtilsTest.java,0.0,False,True
2135,opencb/opencga,e1573476118b855f0b7731f1909e67bdffaaab73,org/opencb/opencga/catalog/db/mongodb/PanelMongoDBAdaptorTest.java,0.0,False,False
2145,opencb/opencga,e1573476118b855f0b7731f1909e67bdffaaab73,org/opencb/opencga/catalog/managers/FamilyManagerTest.java,0.0,False,True
2159,opencb/opencga,e1573476118b855f0b7731f1909e67bdffaaab73,org/opencb/opencga/catalog/db/mongodb/converters/CatalogSampleToSolrSampleConverterTest.java,0.0,False,True
2177,opencb/opencga,e1573476118b855f0b7731f1909e67bdffaaab73,org/opencb/opencga/core/common/UriUtilsTest.java,0.0,False,True
2182,opencb/opencga,e1573476118b855f0b7731f1909e67bdffaaab73,org/opencb/opencga/master/monitor/daemons/ExecutionDaemonTest.java,0.0,False,False
2193,opencb/opencga,e1573476118b855f0b7731f1909e67bdffaaab73,org/opencb/opencga/server/rest/SampleWSServerTest.java,0.0,False,False
2207,opencb/opencga,60e398c137de9e8848c3868a3b4170b936d41e70,org/opencb/opencga/analysis/tools/ToolFactoryTest.java,0.0,False,False
2234,opencb/opencga,60e398c137de9e8848c3868a3b4170b936d41e70,org/opencb/opencga/catalog/io/CatalogIOManagerTest.java,0.0,False,False
2236,opencb/opencga,60e398c137de9e8848c3868a3b4170b936d41e70,org/opencb/opencga/catalog/managers/AbstractManagerTest.java,0.0,False,False
2254,opencb/opencga,60e398c137de9e8848c3868a3b4170b936d41e70,org/opencb/opencga/templates/TemplateEntryIteratorTest.java,0.0,False,False
2256,opencb/opencga,60e398c137de9e8848c3868a3b4170b936d41e70,org/opencb/opencga/catalog/utils/AvroToAnnotationConverterTest.java,0.0,False,False
2263,opencb/opencga,60e398c137de9e8848c3868a3b4170b936d41e70,org/opencb/opencga/catalog/utils/UuidUtilsTest.java,0.0,False,True
2272,opencb/opencga,60e398c137de9e8848c3868a3b4170b936d41e70,org/opencb/opencga/core/config/ConfigurationTest.java,0.0,False,False
2287,opencb/opencga,60e398c137de9e8848c3868a3b4170b936d41e70,org/opencb/opencga/server/rest/StudyWSServerTest.java,0.0,False,False
2289,opencb/opencga,60e398c137de9e8848c3868a3b4170b936d41e70,org/opencb/opencga/server/rest/analysis/VariantWebServiceTest.java,0.0,False,False
2292,opencb/opencga,a01e2245e56734ca94495a423e4c12c75d9f7a27,org/opencb/opencga/analysis/clinical/exomiser/ExomiserInterpretationAnalysisTest.java,0.0,False,False
2303,opencb/opencga,a01e2245e56734ca94495a423e4c12c75d9f7a27,org/opencb/opencga/analysis/variant/manager/VariantStorageManagerTest.java,0.0,False,True
2311,opencb/opencga,a01e2245e56734ca94495a423e4c12c75d9f7a27,org/opencb/opencga/app/migrations/v2_2_0/storage/UpdateSampleIndexStatusTest.java,0.0,False,True
2333,opencb/opencga,a01e2245e56734ca94495a423e4c12c75d9f7a27,org/opencb/opencga/catalog/managers/FileManagerTest.java,0.0,False,True
2335,opencb/opencga,a01e2245e56734ca94495a423e4c12c75d9f7a27,org/opencb/opencga/catalog/managers/InterpretationManagerTest.java,0.0,False,False
2354,opencb/opencga,a01e2245e56734ca94495a423e4c12c75d9f7a27,org/opencb/opencga/catalog/utils/JwtUtilsTest.java,0.0,False,False
2355,opencb/opencga,a01e2245e56734ca94495a423e4c12c75d9f7a27,org/opencb/opencga/catalog/utils/ParamUtilsTest.java,0.0,False,True
2356,opencb/opencga,a01e2245e56734ca94495a423e4c12c75d9f7a27,org/opencb/opencga/catalog/utils/UuidUtilsTest.java,0.0,False,True
2359,opencb/opencga,a01e2245e56734ca94495a423e4c12c75d9f7a27,org/opencb/opencga/client/rest/ProjectClientTest.java,0.0,False,False
2361,opencb/opencga,a01e2245e56734ca94495a423e4c12c75d9f7a27,org/opencb/opencga/client/rest/UserClientTest.java,0.0,False,False
2371,opencb/opencga,a01e2245e56734ca94495a423e4c12c75d9f7a27,org/opencb/opencga/master/monitor/models/PrivateJobUpdateParamsTest.java,0.0,False,True
2376,opencb/opencga,a01e2245e56734ca94495a423e4c12c75d9f7a27,org/opencb/opencga/server/rest/JobWSServerTest.java,0.0,False,False
2388,opencb/opencga,ff38225dfee047f0c17c62dd3564a18ce212fe20,org/opencb/opencga/analysis/rga/RgaEngineTest.java,0.0,False,False
2391,opencb/opencga,ff38225dfee047f0c17c62dd3564a18ce212fe20,org/opencb/opencga/analysis/rga/RgaUtilsTest.java,0.0,False,False
2407,opencb/opencga,ff38225dfee047f0c17c62dd3564a18ce212fe20,org/opencb/opencga/catalog/db/mongodb/AuditMongoDBAdaptorTest.java,0.0,False,False
2412,opencb/opencga,ff38225dfee047f0c17c62dd3564a18ce212fe20,org/opencb/opencga/catalog/db/mongodb/MetaMongoDBAdaptorTest.java,0.0,False,False
2415,opencb/opencga,ff38225dfee047f0c17c62dd3564a18ce212fe20,org/opencb/opencga/catalog/db/mongodb/PanelMongoDBAdaptorTest.java,0.0,False,False
2427,opencb/opencga,ff38225dfee047f0c17c62dd3564a18ce212fe20,org/opencb/opencga/catalog/managers/IndividualManagerTest.java,0.0,False,True
2437,opencb/opencga,ff38225dfee047f0c17c62dd3564a18ce212fe20,org/opencb/opencga/catalog/db/mongodb/converters/CatalogFileToSolrFileConverterTest.java,0.0,False,True
2438,opencb/opencga,ff38225dfee047f0c17c62dd3564a18ce212fe20,org/opencb/opencga/catalog/db/mongodb/converters/CatalogIndividualToSolrIndividualConverterTest.java,0.0,False,True
2446,opencb/opencga,ff38225dfee047f0c17c62dd3564a18ce212fe20,org/opencb/opencga/catalog/utils/InterpretationUtilsTest.java,0.0,False,True
2447,opencb/opencga,ff38225dfee047f0c17c62dd3564a18ce212fe20,org/opencb/opencga/catalog/utils/JwtUtilsTest.java,0.0,False,False
2453,opencb/opencga,ff38225dfee047f0c17c62dd3564a18ce212fe20,org/opencb/opencga/client/rest/StudyClientTest.java,0.0,False,False
2454,opencb/opencga,ff38225dfee047f0c17c62dd3564a18ce212fe20,org/opencb/opencga/client/rest/UserClientTest.java,0.0,False,False
2467,opencb/opencga,ff38225dfee047f0c17c62dd3564a18ce212fe20,org/opencb/opencga/server/rest/FileWSServerTest.java,0.0,False,False
2477,opencb/opencga,ff38225dfee047f0c17c62dd3564a18ce212fe20,org/opencb/opencga/test/manager/DatasetCommandLineGeneratorTest.java,0.0,False,False
2491,opencb/opencga,8ad1038450cc1f7ae406c969d58d2db5d5991a6b,org/opencb/opencga/analysis/variant/metadata/CatalogStorageMetadataSynchronizerTest.java,0.0,False,False
2518,opencb/opencga,8ad1038450cc1f7ae406c969d58d2db5d5991a6b,org/opencb/opencga/catalog/managers/FamilyManagerTest.java,0.0,False,True
2528,opencb/opencga,8ad1038450cc1f7ae406c969d58d2db5d5991a6b,org/opencb/opencga/catalog/db/mongodb/converters/CatalogCohortToSolrCohortConverterTest.java,0.0,False,True
2529,opencb/opencga,8ad1038450cc1f7ae406c969d58d2db5d5991a6b,org/opencb/opencga/catalog/db/mongodb/converters/CatalogFamilyToSolrFamilyConverterTest.java,0.0,False,True
2539,opencb/opencga,8ad1038450cc1f7ae406c969d58d2db5d5991a6b,org/opencb/opencga/catalog/utils/InterpretationUtilsTest.java,0.0,False,True
2540,opencb/opencga,8ad1038450cc1f7ae406c969d58d2db5d5991a6b,org/opencb/opencga/catalog/utils/JwtUtilsTest.java,0.0,False,False
2541,opencb/opencga,8ad1038450cc1f7ae406c969d58d2db5d5991a6b,org/opencb/opencga/catalog/utils/ParamUtilsTest.java,0.0,False,True
2543,opencb/opencga,8ad1038450cc1f7ae406c969d58d2db5d5991a6b,org/opencb/opencga/client/config/ClientConfigurationTest.java,0.0,False,False
2581,opencb/opencga,17f75fb07cc6745f75f6366a8038cf42115b7e81,org/opencb/opencga/analysis/variant/manager/VariantCatalogQueryUtilsTest.java,0.0,False,True
2583,opencb/opencga,17f75fb07cc6745f75f6366a8038cf42115b7e81,org/opencb/opencga/analysis/variant/manager/operations/VariantFileIndexerOperationManagerTest.java,0.0,False,False
2589,opencb/opencga,17f75fb07cc6745f75f6366a8038cf42115b7e81,org/opencb/opencga/app/cli/analysis/InternalMainTest.java,0.0,False,False
2590,opencb/opencga,17f75fb07cc6745f75f6366a8038cf42115b7e81,org/opencb/opencga/app/migrations/v2_2_0/storage/UpdateSampleIndexStatusTest.java,0.0,False,True
2595,opencb/opencga,17f75fb07cc6745f75f6366a8038cf42115b7e81,org/opencb/opencga/catalog/db/mongodb/FileMongoDBAdaptorTest.java,0.0,False,False
2601,opencb/opencga,17f75fb07cc6745f75f6366a8038cf42115b7e81,org/opencb/opencga/catalog/db/mongodb/PanelMongoDBAdaptorTest.java,0.0,False,False
2603,opencb/opencga,17f75fb07cc6745f75f6366a8038cf42115b7e81,org/opencb/opencga/catalog/db/mongodb/SampleMongoDBAdaptorTest.java,0.0,False,False
2616,opencb/opencga,17f75fb07cc6745f75f6366a8038cf42115b7e81,org/opencb/opencga/catalog/managers/PanelManagerTest.java,0.0,False,True
2621,opencb/opencga,17f75fb07cc6745f75f6366a8038cf42115b7e81,org/opencb/opencga/catalog/db/mongodb/converters/CatalogCohortToSolrCohortConverterTest.java,0.0,False,True
2636,opencb/opencga,17f75fb07cc6745f75f6366a8038cf42115b7e81,org/opencb/opencga/client/config/ClientConfigurationTest.java,0.0,False,False
2666,opencb/opencga,b827cb6105014ee7378561198beaeeff487c69b5,org/opencb/opencga/analysis/individual/qc/IndividualQcUtilsTest.java,0.0,False,False
2670,opencb/opencga,b827cb6105014ee7378561198beaeeff487c69b5,org/opencb/opencga/analysis/rga/RgaUtilsTest.java,0.0,False,False
2685,opencb/opencga,b827cb6105014ee7378561198beaeeff487c69b5,org/opencb/opencga/catalog/auth/authorization/CatalogAuthorizationManagerTest.java,0.0,False,False
2692,opencb/opencga,b827cb6105014ee7378561198beaeeff487c69b5,org/opencb/opencga/catalog/db/mongodb/MongoDBAdaptorTest.java,0.0,False,False
2694,opencb/opencga,b827cb6105014ee7378561198beaeeff487c69b5,org/opencb/opencga/catalog/db/mongodb/PanelMongoDBAdaptorTest.java,0.0,False,False
2700,opencb/opencga,b827cb6105014ee7378561198beaeeff487c69b5,org/opencb/opencga/catalog/io/PosixIOManagerTest.java,0.0,False,False
2709,opencb/opencga,b827cb6105014ee7378561198beaeeff487c69b5,org/opencb/opencga/catalog/managers/PanelManagerTest.java,0.0,False,True
2733,opencb/opencga,b827cb6105014ee7378561198beaeeff487c69b5,org/opencb/opencga/client/rest/UserClientTest.java,0.0,False,False
2737,opencb/opencga,b827cb6105014ee7378561198beaeeff487c69b5,org/opencb/opencga/core/config/ConfigurationTest.java,0.0,False,False
2752,opencb/opencga,b827cb6105014ee7378561198beaeeff487c69b5,org/opencb/opencga/server/rest/StudyWSServerTest.java,0.0,False,False
2755,opencb/opencga,b827cb6105014ee7378561198beaeeff487c69b5,org/opencb/opencga/test/manager/LocalDatasetExecutorTest.java,0.0,False,False
2758,opencb/opencga,a31ad51f19428ae6fc912123210db457234030a7,org/opencb/opencga/analysis/clinical/exomiser/ExomiserInterpretationAnalysisTest.java,0.0,False,False
2762,opencb/opencga,a31ad51f19428ae6fc912123210db457234030a7,org/opencb/opencga/analysis/rga/RgaManagerTest.java,0.0,False,True
2765,opencb/opencga,a31ad51f19428ae6fc912123210db457234030a7,org/opencb/opencga/analysis/tools/ToolExecutorFactoryTest.java,0.0,False,True
2770,opencb/opencga,a31ad51f19428ae6fc912123210db457234030a7,org/opencb/opencga/analysis/variant/manager/operations/VariantFileIndexerOperationManagerTest.java,0.0,False,False
2787,opencb/opencga,a31ad51f19428ae6fc912123210db457234030a7,org/opencb/opencga/catalog/db/mongodb/MongoDBUtilsTest.java,0.0,False,False
2790,opencb/opencga,a31ad51f19428ae6fc912123210db457234030a7,org/opencb/opencga/catalog/db/mongodb/SampleMongoDBAdaptorTest.java,0.0,False,False
2792,opencb/opencga,a31ad51f19428ae6fc912123210db457234030a7,org/opencb/opencga/catalog/db/mongodb/UserMongoDBAdaptorTest.java,0.0,False,True
2802,opencb/opencga,a31ad51f19428ae6fc912123210db457234030a7,org/opencb/opencga/catalog/managers/MailManagerTest.java,0.0,False,False
2823,opencb/opencga,a31ad51f19428ae6fc912123210db457234030a7,org/opencb/opencga/client/config/ClientConfigurationTest.java,0.0,False,False
2845,opencb/opencga,a31ad51f19428ae6fc912123210db457234030a7,org/opencb/opencga/server/rest/SampleWSServerTest.java,0.0,False,False
2856,opencb/opencga,6075dd94f467aca5afacc4d585782e3e13f24326,org/opencb/opencga/analysis/rga/RgaManagerTest.java,0.0,False,True
2865,opencb/opencga,6075dd94f467aca5afacc4d585782e3e13f24326,org/opencb/opencga/analysis/variant/metadata/CatalogStorageMetadataSynchronizerTest.java,0.0,False,False
2867,opencb/opencga,6075dd94f467aca5afacc4d585782e3e13f24326,org/opencb/opencga/analysis/variant/samples/TreeQueryTest.java,0.0,False,True
2870,opencb/opencga,6075dd94f467aca5afacc4d585782e3e13f24326,org/opencb/opencga/app/cli/analysis/InternalMainTest.java,0.0,False,False
2871,opencb/opencga,6075dd94f467aca5afacc4d585782e3e13f24326,org/opencb/opencga/app/migrations/v2_2_0/storage/UpdateSampleIndexStatusTest.java,0.0,False,True
2877,opencb/opencga,6075dd94f467aca5afacc4d585782e3e13f24326,org/opencb/opencga/catalog/db/mongodb/IndividualMongoDBAdaptorTest.java,0.0,False,False
2882,opencb/opencga,6075dd94f467aca5afacc4d585782e3e13f24326,org/opencb/opencga/catalog/db/mongodb/PanelMongoDBAdaptorTest.java,0.0,False,False
2884,opencb/opencga,6075dd94f467aca5afacc4d585782e3e13f24326,org/opencb/opencga/catalog/db/mongodb/SampleMongoDBAdaptorTest.java,0.0,False,False
2895,opencb/opencga,6075dd94f467aca5afacc4d585782e3e13f24326,org/opencb/opencga/catalog/managers/InterpretationManagerTest.java,0.0,False,False
2922,opencb/opencga,6075dd94f467aca5afacc4d585782e3e13f24326,org/opencb/opencga/core/common/IOUtilsTest.java,0.0,False,False
2931,opencb/opencga,6075dd94f467aca5afacc4d585782e3e13f24326,org/opencb/opencga/master/monitor/models/PrivateJobUpdateParamsTest.java,0.0,False,True
2932,opencb/opencga,6075dd94f467aca5afacc4d585782e3e13f24326,org/opencb/opencga/server/generator/RestApiParserTest.java,0.0,False,False
2933,opencb/opencga,6075dd94f467aca5afacc4d585782e3e13f24326,org/opencb/opencga/server/generator/writers/ParentClientRestApiWriterTest.java,0.0,False,True
2947,opencb/opencga,a373e8ab02e711bf74cfc5c20f09f21a616727d7,org/opencb/opencga/analysis/file/PostLinkSampleAssociationTest.java,0.0,False,False
2957,opencb/opencga,a373e8ab02e711bf74cfc5c20f09f21a616727d7,org/opencb/opencga/analysis/variant/manager/VariantStorageManagerTest.java,0.0,False,True
2972,opencb/opencga,a373e8ab02e711bf74cfc5c20f09f21a616727d7,org/opencb/opencga/catalog/db/mongodb/JobMongoDBAdaptorTest.java,0.0,False,False
2980,opencb/opencga,a373e8ab02e711bf74cfc5c20f09f21a616727d7,org/opencb/opencga/catalog/db/mongodb/UserMongoDBAdaptorTest.java,0.0,False,True
2994,opencb/opencga,a373e8ab02e711bf74cfc5c20f09f21a616727d7,org/opencb/opencga/catalog/managers/StudyManagerTest.java,0.0,False,True
3000,opencb/opencga,a373e8ab02e711bf74cfc5c20f09f21a616727d7,org/opencb/opencga/catalog/db/mongodb/converters/CatalogSampleToSolrSampleConverterTest.java,0.0,False,True
3013,opencb/opencga,a373e8ab02e711bf74cfc5c20f09f21a616727d7,org/opencb/opencga/client/rest/ProjectClientTest.java,0.0,False,False
3048,opencb/opencga,34d264c8b9e46efff586b68147141b8c5378da9c,org/opencb/opencga/analysis/tools/ToolFactoryTest.java,0.0,False,False
3077,opencb/opencga,34d264c8b9e46efff586b68147141b8c5378da9c,org/opencb/opencga/catalog/managers/AbstractManagerTest.java,0.0,False,False
3089,opencb/opencga,34d264c8b9e46efff586b68147141b8c5378da9c,org/opencb/opencga/catalog/migration/MigrationManagerTest.java,0.0,False,False
3098,opencb/opencga,34d264c8b9e46efff586b68147141b8c5378da9c,org/opencb/opencga/catalog/utils/CatalogSampleAnnotationsLoaderTest.java,0.0,False,False
3099,opencb/opencga,34d264c8b9e46efff586b68147141b8c5378da9c,org/opencb/opencga/catalog/utils/FileMetadataReaderTest.java,0.0,False,False
3107,opencb/opencga,34d264c8b9e46efff586b68147141b8c5378da9c,org/opencb/opencga/client/rest/ProjectClientTest.java,0.0,False,False
3112,opencb/opencga,34d264c8b9e46efff586b68147141b8c5378da9c,org/opencb/opencga/core/common/UriUtilsTest.java,0.0,False,True
3116,opencb/opencga,34d264c8b9e46efff586b68147141b8c5378da9c,org/opencb/opencga/master/monitor/daemons/ExecutionDaemonTest.java,0.0,False,False
3126,opencb/opencga,34d264c8b9e46efff586b68147141b8c5378da9c,org/opencb/opencga/server/rest/ProjectWSServerTest.java,0.0,False,False
3131,opencb/opencga,34d264c8b9e46efff586b68147141b8c5378da9c,org/opencb/opencga/test/manager/LocalDatasetExecutorTest.java,0.0,False,False
3143,opencb/opencga,1e2963860db140cab1c695ce4aa31d824b26bf67,org/opencb/opencga/analysis/variant/CatalogUtilsTest.java,0.0,False,False
3148,opencb/opencga,1e2963860db140cab1c695ce4aa31d824b26bf67,org/opencb/opencga/analysis/variant/samples/SampleEligibilityAnalysisTest.java,0.0,False,False
3154,opencb/opencga,1e2963860db140cab1c695ce4aa31d824b26bf67,org/opencb/opencga/catalog/auth/authorization/AuthorizationManagerTest.java,0.0,False,True
3184,opencb/opencga,1e2963860db140cab1c695ce4aa31d824b26bf67,org/opencb/opencga/catalog/db/mongodb/converters/CatalogCohortToSolrCohortConverterTest.java,0.0,False,True
3189,opencb/opencga,1e2963860db140cab1c695ce4aa31d824b26bf67,org/opencb/opencga/templates/TemplateEntryIteratorTest.java,0.0,False,False
3194,opencb/opencga,1e2963860db140cab1c695ce4aa31d824b26bf67,org/opencb/opencga/catalog/utils/FileScannerTest.java,0.0,False,False
3207,opencb/opencga,1e2963860db140cab1c695ce4aa31d824b26bf67,org/opencb/opencga/core/config/ConfigurationTest.java,0.0,False,False
3250,opencb/opencga,0a1f3f045106718110be4c89b58980ea8d38e011,org/opencb/opencga/catalog/db/mongodb/AuditMongoDBAdaptorTest.java,0.0,False,False
3252,opencb/opencga,0a1f3f045106718110be4c89b58980ea8d38e011,org/opencb/opencga/catalog/db/mongodb/FileMongoDBAdaptorTest.java,0.0,False,False
3305,opencb/opencga,0a1f3f045106718110be4c89b58980ea8d38e011,org/opencb/opencga/master/monitor/executors/K8SExecutorTest.java,0.0,False,True
3316,opencb/opencga,0a1f3f045106718110be4c89b58980ea8d38e011,org/opencb/opencga/server/rest/StudyWSServerTest.java,0.0,False,False
3333,opencb/opencga,a4943b76bb83015f2e7512c1f5873c08254f3d1c,org/opencb/opencga/analysis/variant/manager/operations/VariantFileIndexerOperationManagerTest.java,0.0,False,False
3346,opencb/opencga,a4943b76bb83015f2e7512c1f5873c08254f3d1c,org/opencb/opencga/catalog/db/mongodb/IndividualMongoDBAdaptorTest.java,0.0,False,False
3369,opencb/opencga,a4943b76bb83015f2e7512c1f5873c08254f3d1c,org/opencb/opencga/catalog/managers/StudyManagerTest.java,0.0,False,True
3376,opencb/opencga,a4943b76bb83015f2e7512c1f5873c08254f3d1c,org/opencb/opencga/templates/TemplateEntryIteratorTest.java,0.0,False,False
3384,opencb/opencga,a4943b76bb83015f2e7512c1f5873c08254f3d1c,org/opencb/opencga/catalog/utils/ParamUtilsTest.java,0.0,False,True
3386,opencb/opencga,a4943b76bb83015f2e7512c1f5873c08254f3d1c,org/opencb/opencga/client/config/ClientConfigurationTest.java,0.0,False,False
3389,opencb/opencga,a4943b76bb83015f2e7512c1f5873c08254f3d1c,org/opencb/opencga/client/rest/StudyClientTest.java,0.0,False,False
3394,opencb/opencga,a4943b76bb83015f2e7512c1f5873c08254f3d1c,org/opencb/opencga/core/config/ConfigurationTest.java,0.0,False,False
3404,opencb/opencga,a4943b76bb83015f2e7512c1f5873c08254f3d1c,org/opencb/opencga/server/rest/IndividualWSServerTest.java,0.0,False,False
3411,opencb/opencga,a4943b76bb83015f2e7512c1f5873c08254f3d1c,org/opencb/opencga/server/rest/analysis/VariantWebServiceTest.java,0.0,False,False
3422,opencb/opencga,9137549b309af550b335de234bb1f98730193a49,org/opencb/opencga/analysis/tools/ToolFactoryTest.java,0.0,False,False
3441,opencb/opencga,9137549b309af550b335de234bb1f98730193a49,org/opencb/opencga/catalog/db/mongodb/MetaMongoDBAdaptorTest.java,0.0,False,False
3448,opencb/opencga,9137549b309af550b335de234bb1f98730193a49,org/opencb/opencga/catalog/db/mongodb/UserMongoDBAdaptorTest.java,0.0,False,True
3452,opencb/opencga,9137549b309af550b335de234bb1f98730193a49,org/opencb/opencga/catalog/managers/CatalogManagerTest.java,0.0,False,False
3467,opencb/opencga,9137549b309af550b335de234bb1f98730193a49,org/opencb/opencga/catalog/db/mongodb/converters/CatalogIndividualToSolrIndividualConverterTest.java,0.0,False,True
3468,opencb/opencga,9137549b309af550b335de234bb1f98730193a49,org/opencb/opencga/catalog/db/mongodb/converters/CatalogSampleToSolrSampleConverterTest.java,0.0,False,True
3477,opencb/opencga,9137549b309af550b335de234bb1f98730193a49,org/opencb/opencga/catalog/utils/ParamUtilsTest.java,0.0,False,True
3479,opencb/opencga,9137549b309af550b335de234bb1f98730193a49,org/opencb/opencga/client/config/ClientConfigurationTest.java,0.0,False,False
3485,opencb/opencga,9137549b309af550b335de234bb1f98730193a49,org/opencb/opencga/core/common/TimeUtilsTest.java,0.0,False,True
3487,opencb/opencga,9137549b309af550b335de234bb1f98730193a49,org/opencb/opencga/core/config/ConfigurationTest.java,0.0,False,False
3492,opencb/opencga,9137549b309af550b335de234bb1f98730193a49,org/opencb/opencga/master/monitor/executors/LocalExecutorTest.java,0.0,False,False
3541,opencb/opencga,a3d50558ecd2886311ffd48bcb8eeba2c9a522a0,org/opencb/opencga/catalog/db/mongodb/UserMongoDBAdaptorTest.java,0.0,False,True
3544,opencb/opencga,a3d50558ecd2886311ffd48bcb8eeba2c9a522a0,org/opencb/opencga/catalog/managers/AbstractManagerTest.java,0.0,False,False
3559,opencb/opencga,a3d50558ecd2886311ffd48bcb8eeba2c9a522a0,org/opencb/opencga/catalog/db/mongodb/converters/CatalogFileToSolrFileConverterTest.java,0.0,False,True
3563,opencb/opencga,a3d50558ecd2886311ffd48bcb8eeba2c9a522a0,org/opencb/opencga/templates/TemplateManagerTest.java,0.0,False,False
3580,opencb/opencga,a3d50558ecd2886311ffd48bcb8eeba2c9a522a0,org/opencb/opencga/core/config/ConfigurationTest.java,0.0,False,False
3585,opencb/opencga,a3d50558ecd2886311ffd48bcb8eeba2c9a522a0,org/opencb/opencga/master/monitor/executors/LocalExecutorTest.java,0.0,False,False
3590,opencb/opencga,a3d50558ecd2886311ffd48bcb8eeba2c9a522a0,org/opencb/opencga/server/rest/IndividualWSServerTest.java,0.0,False,False
3604,opencb/opencga,3c7e7d4ebe1fa9a171a193ed35529bc89298a7c9,org/opencb/opencga/analysis/rga/RgaManagerTest.java,0.0,False,True
3628,opencb/opencga,3c7e7d4ebe1fa9a171a193ed35529bc89298a7c9,org/opencb/opencga/catalog/db/mongodb/MongoDBAdaptorTest.java,0.0,False,False
3631,opencb/opencga,3c7e7d4ebe1fa9a171a193ed35529bc89298a7c9,org/opencb/opencga/catalog/db/mongodb/ProjectMongoDBAdaptorTest.java,0.0,False,False
3645,opencb/opencga,3c7e7d4ebe1fa9a171a193ed35529bc89298a7c9,org/opencb/opencga/catalog/managers/PanelManagerTest.java,0.0,False,True
3652,opencb/opencga,3c7e7d4ebe1fa9a171a193ed35529bc89298a7c9,org/opencb/opencga/catalog/db/mongodb/converters/CatalogFileToSolrFileConverterTest.java,0.0,False,True
3655,opencb/opencga,3c7e7d4ebe1fa9a171a193ed35529bc89298a7c9,org/opencb/opencga/templates/TemplateEntryIteratorTest.java,0.0,False,False
3686,opencb/opencga,3c7e7d4ebe1fa9a171a193ed35529bc89298a7c9,org/opencb/opencga/server/rest/ProjectWSServerTest.java,0.0,False,False
3693,opencb/opencga,ff7ee97b9595343572a2375e34e04a6d30962fc7,org/opencb/opencga/analysis/clinical/RoleInCancerManagerTest.java,0.0,False,False
3708,opencb/opencga,ff7ee97b9595343572a2375e34e04a6d30962fc7,org/opencb/opencga/analysis/variant/samples/TreeQueryTest.java,0.0,False,True
3720,opencb/opencga,ff7ee97b9595343572a2375e34e04a6d30962fc7,org/opencb/opencga/catalog/db/mongodb/MetaMongoDBAdaptorTest.java,0.0,False,False
3765,opencb/opencga,ff7ee97b9595343572a2375e34e04a6d30962fc7,org/opencb/opencga/core/config/ConfigurationTest.java,0.0,False,False
3778,opencb/opencga,ff7ee97b9595343572a2375e34e04a6d30962fc7,org/opencb/opencga/server/rest/ProjectWSServerTest.java,0.0,False,False
3794,opencb/opencga,c7e59940e97ebc5f2329a74f20a674e1b3e5035d,org/opencb/opencga/analysis/variant/manager/VariantStorageManagerTest.java,0.0,False,True
3796,opencb/opencga,c7e59940e97ebc5f2329a74f20a674e1b3e5035d,org/opencb/opencga/analysis/variant/metadata/CatalogStorageMetadataSynchronizerTest.java,0.0,False,False
3810,opencb/opencga,c7e59940e97ebc5f2329a74f20a674e1b3e5035d,org/opencb/opencga/catalog/db/mongodb/MetaMongoDBAdaptorTest.java,0.0,False,False
3811,opencb/opencga,c7e59940e97ebc5f2329a74f20a674e1b3e5035d,org/opencb/opencga/catalog/db/mongodb/MongoDBAdaptorTest.java,0.0,False,False
3820,opencb/opencga,c7e59940e97ebc5f2329a74f20a674e1b3e5035d,org/opencb/opencga/catalog/io/PosixIOManagerTest.java,0.0,False,False
3825,opencb/opencga,c7e59940e97ebc5f2329a74f20a674e1b3e5035d,org/opencb/opencga/catalog/managers/FileManagerTest.java,0.0,False,True
3837,opencb/opencga,c7e59940e97ebc5f2329a74f20a674e1b3e5035d,org/opencb/opencga/catalog/db/mongodb/converters/CatalogSampleToSolrSampleConverterTest.java,0.0,False,True
3851,opencb/opencga,c7e59940e97ebc5f2329a74f20a674e1b3e5035d,org/opencb/opencga/client/rest/UserClientTest.java,0.0,False,False
3857,opencb/opencga,c7e59940e97ebc5f2329a74f20a674e1b3e5035d,org/opencb/opencga/core/tools/ToolParamsTest.java,0.0,False,True
3860,opencb/opencga,c7e59940e97ebc5f2329a74f20a674e1b3e5035d,org/opencb/opencga/master/monitor/executors/LocalExecutorTest.java,0.0,False,False
3869,opencb/opencga,c7e59940e97ebc5f2329a74f20a674e1b3e5035d,org/opencb/opencga/server/rest/SampleWSServerTest.java,0.0,False,False
