,App,SHA,TestFilePath,SplitAttribute,isSplitAttribute,prediction
23058,opencb/opencga,c7145bbf6301d1574ddaee90481cb91f76e6c021,storage/core/metadata/VariantSourceToVariantFileMetadataConverterTest.java,0.0,False,False
23076,opencb/opencga,c7145bbf6301d1574ddaee90481cb91f76e6c021,catalog/utils/FileMetadataReaderTest.java,0.0,False,True
23078,opencb/opencga,c7145bbf6301d1574ddaee90481cb91f76e6c021,catalog/utils/AvroToAnnotationConverterTest.java,0.0,False,False
23085,opencb/opencga,c7145bbf6301d1574ddaee90481cb91f76e6c021,catalog/db/mongodb/JobMongoDBAdaptorTest.java,0.0,False,False
23086,opencb/opencga,c7145bbf6301d1574ddaee90481cb91f76e6c021,catalog/db/mongodb/IndividualMongoDBAdaptorTest.java,0.0,False,False
23097,opencb/opencga,c7145bbf6301d1574ddaee90481cb91f76e6c021,catalog/db/mongodb/converters/CatalogIndividualToSolrIndividualConverterTest.java,0.0,False,False
23143,opencb/opencga,3a54f2fefe60facb2cc8a666cc9e323d84f9c993,analysis/variant/manager/operations/VariantFileIndexerOperationManagerTest.java,0.0,False,False
23146,opencb/opencga,3a54f2fefe60facb2cc8a666cc9e323d84f9c993,analysis/variant/manager/operations/VariantFileIndexSameNameTest.java,0.0,False,False
23161,opencb/opencga,3a54f2fefe60facb2cc8a666cc9e323d84f9c993,analysis/clinical/ClinicalAnalysisUtilsTest.java,0.0,False,False
23162,opencb/opencga,3a54f2fefe60facb2cc8a666cc9e323d84f9c993,server/rest/SampleWSServerTest.java,0.0,False,True
23189,opencb/opencga,3a54f2fefe60facb2cc8a666cc9e323d84f9c993,storage/hadoop/variant/index/sample/VariantFileIndexEntryConverterTest.java,0.0,False,False
23193,opencb/opencga,3a54f2fefe60facb2cc8a666cc9e323d84f9c993,storage/hadoop/variant/index/sample/SampleIndexEntryFilterTest.java,0.0,False,True
23201,opencb/opencga,3a54f2fefe60facb2cc8a666cc9e323d84f9c993,storage/hadoop/variant/io/HadoopVariantExporterTest.java,0.0,False,False
23204,opencb/opencga,3a54f2fefe60facb2cc8a666cc9e323d84f9c993,storage/hadoop/variant/VariantHadoopNamespaceTest.java,0.0,False,False
23225,opencb/opencga,3a54f2fefe60facb2cc8a666cc9e323d84f9c993,storage/hadoop/variant/score/HadoopVariantScoreLoaderTest.java,0.0,False,False
23239,opencb/opencga,3a54f2fefe60facb2cc8a666cc9e323d84f9c993,storage/hadoop/variant/archive/VcfRecordComparatorTest.java,0.0,False,False
23247,opencb/opencga,3a54f2fefe60facb2cc8a666cc9e323d84f9c993,storage/mongodb/utils/MongoLockManagerTest.java,0.0,False,True
23268,opencb/opencga,3a54f2fefe60facb2cc8a666cc9e323d84f9c993,storage/mongodb/variant/adaptors/VariantMongoDBAdaptorTest.java,0.0,False,False
23272,opencb/opencga,3a54f2fefe60facb2cc8a666cc9e323d84f9c993,storage/mongodb/variant/adaptors/VariantMongoDBAdaptorMultiFileTest.java,0.0,False,False
23286,opencb/opencga,3a54f2fefe60facb2cc8a666cc9e323d84f9c993,storage/benchmark/queryGenerator/RandomQueryTest.java,0.0,False,False
23295,opencb/opencga,3a54f2fefe60facb2cc8a666cc9e323d84f9c993,storage/core/utils/CellBaseUtilsTest.java,0.0,False,False
23302,opencb/opencga,3a54f2fefe60facb2cc8a666cc9e323d84f9c993,storage/core/variant/io/VariantVcfExporterTest.java,0.0,False,True
23307,opencb/opencga,3a54f2fefe60facb2cc8a666cc9e323d84f9c993,storage/core/variant/query/executors/CompoundHeterozygousQueryExecutorTest.java,0.0,False,False
23310,opencb/opencga,3a54f2fefe60facb2cc8a666cc9e323d84f9c993,storage/core/variant/query/projection/VariantQueryProjectionParserTest.java,0.0,False,False
23330,opencb/opencga,3a54f2fefe60facb2cc8a666cc9e323d84f9c993,storage/core/variant/adaptors/VariantQueryUsingSearchIndexTest.java,0.0,False,False
23339,opencb/opencga,3a54f2fefe60facb2cc8a666cc9e323d84f9c993,storage/core/variant/stats/VariantStatisticsManagerMultiFilesTest.java,0.0,False,False
23358,opencb/opencga,3a54f2fefe60facb2cc8a666cc9e323d84f9c993,core/common/UriUtilsTest.java,0.0,False,False
23370,opencb/opencga,3a54f2fefe60facb2cc8a666cc9e323d84f9c993,catalog/utils/CatalogSampleAnnotationsLoaderTest.java,0.0,False,False
23371,opencb/opencga,3a54f2fefe60facb2cc8a666cc9e323d84f9c993,catalog/utils/FileScannerTest.java,0.0,False,True
23372,opencb/opencga,3a54f2fefe60facb2cc8a666cc9e323d84f9c993,catalog/utils/CatalogFileUtilsTest.java,0.0,False,True
23375,opencb/opencga,3a54f2fefe60facb2cc8a666cc9e323d84f9c993,catalog/db/mongodb/JobMongoDBAdaptorTest.java,0.0,False,False
23379,opencb/opencga,3a54f2fefe60facb2cc8a666cc9e323d84f9c993,catalog/db/mongodb/SampleMongoDBAdaptorTest.java,0.0,False,True
23384,opencb/opencga,3a54f2fefe60facb2cc8a666cc9e323d84f9c993,catalog/db/mongodb/converters/CatalogCohortToSolrCohortConverterTest.java,0.0,False,False
23387,opencb/opencga,3a54f2fefe60facb2cc8a666cc9e323d84f9c993,catalog/db/mongodb/converters/CatalogIndividualToSolrIndividualConverterTest.java,0.0,False,False
23390,opencb/opencga,3a54f2fefe60facb2cc8a666cc9e323d84f9c993,catalog/db/mongodb/AuditMongoDBAdaptorTest.java,0.0,False,False
23404,opencb/opencga,3a54f2fefe60facb2cc8a666cc9e323d84f9c993,catalog/managers/FileManagerTest.java,0.0,False,True
23407,opencb/opencga,3a54f2fefe60facb2cc8a666cc9e323d84f9c993,catalog/managers/AbstractManagerTest.java,0.0,False,False
23445,opencb/opencga,c1fb88f47dd9c7c607e028d61a65b11f047a6666,analysis/tools/ToolExecutorTest.java,0.0,False,False
23447,opencb/opencga,c1fb88f47dd9c7c607e028d61a65b11f047a6666,analysis/tools/ToolFactoryTest.java,0.0,False,False
23448,opencb/opencga,c1fb88f47dd9c7c607e028d61a65b11f047a6666,analysis/clinical/RoleInCancerManagerTest.java,0.0,False,False
23455,opencb/opencga,c1fb88f47dd9c7c607e028d61a65b11f047a6666,server/rest/OpenCGAWSServerTest.java,0.0,False,True
23457,opencb/opencga,c1fb88f47dd9c7c607e028d61a65b11f047a6666,server/rest/analysis/VariantWebServiceTest.java,0.0,False,False
23460,opencb/opencga,c1fb88f47dd9c7c607e028d61a65b11f047a6666,server/rest/UserWSServerTest.java,0.0,False,False
23467,opencb/opencga,c1fb88f47dd9c7c607e028d61a65b11f047a6666,storage/hadoop/variant/filters/VariantRowFilterFactoryTest.java,0.0,False,False
23468,opencb/opencga,c1fb88f47dd9c7c607e028d61a65b11f047a6666,storage/hadoop/variant/executors/SshMRExecutorTest.java,0.0,False,False
23482,opencb/opencga,c1fb88f47dd9c7c607e028d61a65b11f047a6666,storage/hadoop/variant/index/sample/SampleIndexEntryFilterTest.java,0.0,False,True
23487,opencb/opencga,c1fb88f47dd9c7c607e028d61a65b11f047a6666,storage/hadoop/variant/index/family/MendelianErrorSampleIndexConverterTest.java,0.0,False,False
23491,opencb/opencga,c1fb88f47dd9c7c607e028d61a65b11f047a6666,storage/hadoop/variant/HadoopVariantStorageEngineDuplicatedTest.java,0.0,False,False
23493,opencb/opencga,c1fb88f47dd9c7c607e028d61a65b11f047a6666,storage/hadoop/variant/VariantHadoopNamespaceTest.java,0.0,False,False
23501,opencb/opencga,c1fb88f47dd9c7c607e028d61a65b11f047a6666,storage/hadoop/variant/HBaseVariantTableNameGeneratorTest.java,0.0,False,False
23506,opencb/opencga,c1fb88f47dd9c7c607e028d61a65b11f047a6666,storage/hadoop/variant/converters/AbstractPhoenixConverterTest.java,0.0,False,False
23517,opencb/opencga,c1fb88f47dd9c7c607e028d61a65b11f047a6666,storage/hadoop/variant/adaptors/HadoopVariantDBAdaptorMultiFileTest.java,0.0,False,False
23523,opencb/opencga,c1fb88f47dd9c7c607e028d61a65b11f047a6666,storage/hadoop/variant/stats/HadoopVariantStatisticsManagerTest.java,0.0,False,False
23555,opencb/opencga,c1fb88f47dd9c7c607e028d61a65b11f047a6666,storage/mongodb/variant/MongoVariantStorageEngineTest.java,0.0,False,False
23560,opencb/opencga,c1fb88f47dd9c7c607e028d61a65b11f047a6666,storage/mongodb/variant/adaptors/VariantMongoDBAdaptorPhasedTest.java,0.0,False,False
23566,opencb/opencga,c1fb88f47dd9c7c607e028d61a65b11f047a6666,storage/mongodb/variant/load/MongoVariantImporterTest.java,0.0,False,True
23577,opencb/opencga,c1fb88f47dd9c7c607e028d61a65b11f047a6666,storage/benchmark/VariantBenchmarkRunnerDirectTest.java,0.0,False,False
23579,opencb/opencga,c1fb88f47dd9c7c607e028d61a65b11f047a6666,storage/core/io/VcfVariantReaderTest.java,0.0,False,True
23581,opencb/opencga,c1fb88f47dd9c7c607e028d61a65b11f047a6666,storage/core/io/managers/AzureBlobStorageIOConnectorTest.java,0.0,False,True
23598,opencb/opencga,c1fb88f47dd9c7c607e028d61a65b11f047a6666,storage/core/variant/query/VariantQueryParserTest.java,0.0,False,True
23604,opencb/opencga,c1fb88f47dd9c7c607e028d61a65b11f047a6666,storage/core/variant/dedup/MaxQualDuplicatedVariantsResolverTest.java,0.0,False,False
23618,opencb/opencga,c1fb88f47dd9c7c607e028d61a65b11f047a6666,storage/core/variant/adaptors/VariantDBAdaptorMultiFileTest.java,0.0,False,True
23623,opencb/opencga,c1fb88f47dd9c7c607e028d61a65b11f047a6666,storage/core/variant/adaptors/VariantQueryUtilsTest.java,0.0,False,False
23627,opencb/opencga,c1fb88f47dd9c7c607e028d61a65b11f047a6666,storage/core/variant/VariantStorageEngineSVTest.java,0.0,False,False
23638,opencb/opencga,c1fb88f47dd9c7c607e028d61a65b11f047a6666,storage/core/metadata/MetadataCacheTest.java,0.0,False,False
23640,opencb/opencga,c1fb88f47dd9c7c607e028d61a65b11f047a6666,storage/core/alignment/adaptors/DefaultAlignmentDBAdaptorTest.java,0.0,False,False
23646,opencb/opencga,c1fb88f47dd9c7c607e028d61a65b11f047a6666,core/common/TimeUtilsTest.java,0.0,False,False
23655,opencb/opencga,c1fb88f47dd9c7c607e028d61a65b11f047a6666,catalog/utils/BioformatDetectorTest.java,0.0,False,False
23656,opencb/opencga,c1fb88f47dd9c7c607e028d61a65b11f047a6666,catalog/utils/AvroToAnnotationConverterTest.java,0.0,False,False
23661,opencb/opencga,c1fb88f47dd9c7c607e028d61a65b11f047a6666,catalog/utils/ParamUtilsTest.java,0.0,False,False
23679,opencb/opencga,c1fb88f47dd9c7c607e028d61a65b11f047a6666,catalog/db/mongodb/MongoDBAdaptorTest.java,0.0,False,False
23684,opencb/opencga,c1fb88f47dd9c7c607e028d61a65b11f047a6666,catalog/auth/authentication/JwtSessionManagerTest.java,0.0,False,False
23688,opencb/opencga,c1fb88f47dd9c7c607e028d61a65b11f047a6666,catalog/managers/StudyManagerTest.java,0.0,False,True
23690,opencb/opencga,c1fb88f47dd9c7c607e028d61a65b11f047a6666,catalog/managers/ProjectManagerTest.java,0.0,False,True
23693,opencb/opencga,c1fb88f47dd9c7c607e028d61a65b11f047a6666,catalog/managers/AbstractClinicalManagerTest.java,0.0,False,False
23697,opencb/opencga,c1fb88f47dd9c7c607e028d61a65b11f047a6666,catalog/stats/solr/CatalogSolrManagerTest.java,0.0,False,True
23716,opencb/opencga,23290252fbd7bd415dd855df8ae357ed5706bc99,analysis/variant/CatalogUtilsTest.java,0.0,False,False
23720,opencb/opencga,23290252fbd7bd415dd855df8ae357ed5706bc99,analysis/variant/manager/operations/VariantFileIndexerOperationManagerTest.java,0.0,False,False
23728,opencb/opencga,23290252fbd7bd415dd855df8ae357ed5706bc99,analysis/variant/manager/VariantStorageManagerTest.java,0.0,False,False
23731,opencb/opencga,23290252fbd7bd415dd855df8ae357ed5706bc99,analysis/variant/samples/TreeQueryTest.java,0.0,False,False
23741,opencb/opencga,23290252fbd7bd415dd855df8ae357ed5706bc99,server/rest/JobWSServerTest.java,0.0,False,False
23742,opencb/opencga,23290252fbd7bd415dd855df8ae357ed5706bc99,server/rest/IndividualWSServerTest.java,0.0,False,True
23746,opencb/opencga,23290252fbd7bd415dd855df8ae357ed5706bc99,server/rest/StudyWSServerTest.java,0.0,False,False
23755,opencb/opencga,23290252fbd7bd415dd855df8ae357ed5706bc99,storage/hadoop/variant/filters/VariantRowFilterFactoryTest.java,0.0,False,False
23765,opencb/opencga,23290252fbd7bd415dd855df8ae357ed5706bc99,storage/hadoop/variant/index/sample/GenotypeCodecTest.java,0.0,False,False
23787,opencb/opencga,23290252fbd7bd415dd855df8ae357ed5706bc99,storage/hadoop/variant/HadoopVariantStorageEngineSVTest.java,0.0,False,False
23805,opencb/opencga,23290252fbd7bd415dd855df8ae357ed5706bc99,storage/hadoop/variant/adaptors/HadoopVariantDBAdaptorMultiFileTest.java,0.0,False,False
23817,opencb/opencga,23290252fbd7bd415dd855df8ae357ed5706bc99,storage/hadoop/variant/archive/VariantHbaseTransformTaskTest.java,0.0,False,False
23818,opencb/opencga,23290252fbd7bd415dd855df8ae357ed5706bc99,storage/hadoop/variant/transform/HadoopVariantStoragePipelineTransformTest.java,0.0,False,False
23825,opencb/opencga,23290252fbd7bd415dd855df8ae357ed5706bc99,storage/mongodb/variant/MongoVariantStorageEngineNumericSampleTest.java,0.0,False,False
23826,opencb/opencga,23290252fbd7bd415dd855df8ae357ed5706bc99,storage/mongodb/variant/io/MongoVariantVcfDataWriterTest.java,0.0,False,False
23845,opencb/opencga,23290252fbd7bd415dd855df8ae357ed5706bc99,storage/mongodb/variant/adaptors/VariantMongoDBAdaptorTest.java,0.0,False,False
23851,opencb/opencga,23290252fbd7bd415dd855df8ae357ed5706bc99,storage/mongodb/variant/adaptors/VariantMongoDBAdaptorLargeTest.java,0.0,False,False
23855,opencb/opencga,23290252fbd7bd415dd855df8ae357ed5706bc99,storage/mongodb/variant/stats/MongoVariantStatisticsManagerMultiFilesTest.java,0.0,False,False
23863,opencb/opencga,23290252fbd7bd415dd855df8ae357ed5706bc99,storage/benchmark/queryGenerator/RandomQueryTest.java,0.0,False,False
23893,opencb/opencga,23290252fbd7bd415dd855df8ae357ed5706bc99,storage/core/variant/search/solr/SolrQueryParserTest.java,0.0,False,True
23897,opencb/opencga,23290252fbd7bd415dd855df8ae357ed5706bc99,storage/core/variant/search/VariantSearchToVariantConverterTest.java,0.0,False,False
23904,opencb/opencga,23290252fbd7bd415dd855df8ae357ed5706bc99,storage/core/variant/adaptors/VariantDBAdaptorPhasedTest.java,0.0,False,False
23964,opencb/opencga,23290252fbd7bd415dd855df8ae357ed5706bc99,catalog/db/mongodb/converters/CatalogSampleToSolrSampleConverterTest.java,0.0,False,False
23970,opencb/opencga,23290252fbd7bd415dd855df8ae357ed5706bc99,catalog/auth/authorization/CatalogAuthorizationManagerTest.java,0.0,False,True
23974,opencb/opencga,23290252fbd7bd415dd855df8ae357ed5706bc99,catalog/managers/ClinicalAnalysisManagerTest.java,0.0,False,True
23980,opencb/opencga,23290252fbd7bd415dd855df8ae357ed5706bc99,catalog/managers/FileManagerTest.java,0.0,False,True
23984,opencb/opencga,23290252fbd7bd415dd855df8ae357ed5706bc99,catalog/stats/solr/AbstractSolrManagerTest.java,0.0,False,False
24003,opencb/opencga,2798031b3e0f9ba849054c9f95fbcc80c18863eb,analysis/variant/tools/VariantOperationToolTest.java,0.0,False,False
24004,opencb/opencga,2798031b3e0f9ba849054c9f95fbcc80c18863eb,analysis/variant/CatalogUtilsTest.java,0.0,False,False
24011,opencb/opencga,2798031b3e0f9ba849054c9f95fbcc80c18863eb,analysis/variant/manager/operations/VariantFileIndexSameNameTest.java,0.0,False,False
24021,opencb/opencga,2798031b3e0f9ba849054c9f95fbcc80c18863eb,analysis/tools/ToolExecutorTest.java,0.0,False,False
24045,opencb/opencga,2798031b3e0f9ba849054c9f95fbcc80c18863eb,storage/hadoop/variant/VariantHadoopMultiSampleTest.java,0.0,False,True
24052,opencb/opencga,2798031b3e0f9ba849054c9f95fbcc80c18863eb,storage/hadoop/variant/index/sample/AlleleCodecTest.java,0.0,False,False
24054,opencb/opencga,2798031b3e0f9ba849054c9f95fbcc80c18863eb,storage/hadoop/variant/index/sample/VariantFileIndexEntryConverterTest.java,0.0,False,False
24066,opencb/opencga,2798031b3e0f9ba849054c9f95fbcc80c18863eb,storage/hadoop/variant/io/HadoopVariantExporterTest.java,0.0,False,False
24070,opencb/opencga,2798031b3e0f9ba849054c9f95fbcc80c18863eb,storage/hadoop/variant/VariantHadoopStoragePipelineNoArchiveTest.java,0.0,False,False
24072,opencb/opencga,2798031b3e0f9ba849054c9f95fbcc80c18863eb,storage/hadoop/variant/GenomeHelperTest.java,0.0,False,True
24086,opencb/opencga,2798031b3e0f9ba849054c9f95fbcc80c18863eb,storage/hadoop/variant/analysis/gwas/FisherTestDriverTest.java,0.0,False,False
24092,opencb/opencga,2798031b3e0f9ba849054c9f95fbcc80c18863eb,storage/hadoop/variant/adaptors/HadoopVariantDBAdaptorTest.java,0.0,False,True
24102,opencb/opencga,2798031b3e0f9ba849054c9f95fbcc80c18863eb,storage/hadoop/variant/stats/SampleVariantStatsTest.java,0.0,False,False
24104,opencb/opencga,2798031b3e0f9ba849054c9f95fbcc80c18863eb,storage/hadoop/variant/archive/VcfRecordComparatorTest.java,0.0,False,False
24105,opencb/opencga,2798031b3e0f9ba849054c9f95fbcc80c18863eb,storage/hadoop/variant/archive/VariantHbaseTransformTaskTest.java,0.0,False,False
24127,opencb/opencga,2798031b3e0f9ba849054c9f95fbcc80c18863eb,storage/mongodb/variant/MongoVariantStorageSearchIntersectTest.java,0.0,False,False
24138,opencb/opencga,2798031b3e0f9ba849054c9f95fbcc80c18863eb,storage/mongodb/variant/adaptors/VariantMongoDBAdaptorRemoveTest.java,0.0,False,True
24155,opencb/opencga,2798031b3e0f9ba849054c9f95fbcc80c18863eb,storage/core/io/VcfVariantReaderTest.java,0.0,False,True
24168,opencb/opencga,2798031b3e0f9ba849054c9f95fbcc80c18863eb,storage/core/variant/io/VariantWriterFactoryTest.java,0.0,False,False
24197,opencb/opencga,2798031b3e0f9ba849054c9f95fbcc80c18863eb,storage/core/variant/adaptors/VariantDBAdaptorTest.java,0.0,False,True
24202,opencb/opencga,2798031b3e0f9ba849054c9f95fbcc80c18863eb,storage/core/variant/VariantStorageEngineSVTest.java,0.0,False,False
24213,opencb/opencga,2798031b3e0f9ba849054c9f95fbcc80c18863eb,storage/core/metadata/MetadataCacheTest.java,0.0,False,False
24221,opencb/opencga,2798031b3e0f9ba849054c9f95fbcc80c18863eb,core/common/TimeUtilsTest.java,0.0,False,False
24223,opencb/opencga,2798031b3e0f9ba849054c9f95fbcc80c18863eb,core/common/YesNoAutoTest.java,0.0,False,False
24226,opencb/opencga,2798031b3e0f9ba849054c9f95fbcc80c18863eb,templates/TemplateEntryIteratorTest.java,0.0,False,False
24233,opencb/opencga,2798031b3e0f9ba849054c9f95fbcc80c18863eb,catalog/utils/CatalogSampleAnnotationsLoaderTest.java,0.0,False,False
24234,opencb/opencga,2798031b3e0f9ba849054c9f95fbcc80c18863eb,catalog/utils/FileScannerTest.java,0.0,False,True
24238,opencb/opencga,2798031b3e0f9ba849054c9f95fbcc80c18863eb,catalog/db/mongodb/JobMongoDBAdaptorTest.java,0.0,False,False
24252,opencb/opencga,2798031b3e0f9ba849054c9f95fbcc80c18863eb,catalog/db/mongodb/AuthorizationMongoDBAdaptorTest.java,0.0,False,True
24253,opencb/opencga,2798031b3e0f9ba849054c9f95fbcc80c18863eb,catalog/db/mongodb/AuditMongoDBAdaptorTest.java,0.0,False,False
24262,opencb/opencga,2798031b3e0f9ba849054c9f95fbcc80c18863eb,catalog/managers/CatalogManagerTest.java,0.0,False,True
24266,opencb/opencga,2798031b3e0f9ba849054c9f95fbcc80c18863eb,catalog/managers/SampleManagerTest.java,0.0,False,False
24325,opencb/opencga,8025f3a8114b3060d6dd2e2e48f74f2f91fac786,app/cli/analysis/VariantQueryCommandUtilsTest.java,0.0,False,False
24338,opencb/opencga,8025f3a8114b3060d6dd2e2e48f74f2f91fac786,storage/hadoop/variant/index/sample/AlleleCodecTest.java,0.0,False,False
24343,opencb/opencga,8025f3a8114b3060d6dd2e2e48f74f2f91fac786,storage/hadoop/variant/index/sample/SampleIndexEntryPutBuilderTest.java,0.0,False,False
24360,opencb/opencga,8025f3a8114b3060d6dd2e2e48f74f2f91fac786,storage/hadoop/variant/mr/VariantMapReduceUtilTest.java,0.0,False,False
24374,opencb/opencga,8025f3a8114b3060d6dd2e2e48f74f2f91fac786,storage/hadoop/variant/search/HadoopVariantSearchIndexTest.java,0.0,False,False
24378,opencb/opencga,8025f3a8114b3060d6dd2e2e48f74f2f91fac786,storage/hadoop/variant/adaptors/HadoopVariantDBAdaptorTest.java,0.0,False,True
24389,opencb/opencga,8025f3a8114b3060d6dd2e2e48f74f2f91fac786,storage/hadoop/variant/archive/mr/VariantLocalConflictResolverTest.java,0.0,False,True
24400,opencb/opencga,8025f3a8114b3060d6dd2e2e48f74f2f91fac786,storage/mongodb/variant/io/MongoVariantVcfDataWriterTest.java,0.0,False,False
24413,opencb/opencga,8025f3a8114b3060d6dd2e2e48f74f2f91fac786,storage/mongodb/variant/MongoVariantStorageSearchIntersectTest.java,0.0,False,False
24418,opencb/opencga,8025f3a8114b3060d6dd2e2e48f74f2f91fac786,storage/mongodb/variant/MongoVariantStorageEngineSVTest.java,0.0,False,False
24420,opencb/opencga,8025f3a8114b3060d6dd2e2e48f74f2f91fac786,storage/mongodb/variant/adaptors/VariantMongoDBQueryParserTest.java,0.0,False,False
24421,opencb/opencga,8025f3a8114b3060d6dd2e2e48f74f2f91fac786,storage/mongodb/variant/adaptors/VariantMongoQueryUsingSearchIndexTest.java,0.0,False,False
24424,opencb/opencga,8025f3a8114b3060d6dd2e2e48f74f2f91fac786,storage/mongodb/variant/adaptors/VariantMongoDBAdaptorRemoveTest.java,0.0,False,True
24425,opencb/opencga,8025f3a8114b3060d6dd2e2e48f74f2f91fac786,storage/mongodb/variant/adaptors/VariantMongoDBAdaptorLargeTest.java,0.0,False,False
24440,opencb/opencga,8025f3a8114b3060d6dd2e2e48f74f2f91fac786,storage/benchmark/VariantBenchmarkRunnerRESTTest.java,0.0,False,False
24442,opencb/opencga,8025f3a8114b3060d6dd2e2e48f74f2f91fac786,storage/core/io/TestIOConnector.java,0.0,False,False
24445,opencb/opencga,8025f3a8114b3060d6dd2e2e48f74f2f91fac786,storage/core/io/bit/BitStreamTest.java,0.0,False,True
24449,opencb/opencga,8025f3a8114b3060d6dd2e2e48f74f2f91fac786,storage/core/variant/io/DummyVariantExporterTest.java,0.0,False,False
24453,opencb/opencga,8025f3a8114b3060d6dd2e2e48f74f2f91fac786,storage/core/variant/io/VariantVcfExporterTest.java,0.0,False,True
24454,opencb/opencga,8025f3a8114b3060d6dd2e2e48f74f2f91fac786,storage/core/variant/io/VariantWriterFactoryTest.java,0.0,False,False
24492,opencb/opencga,8025f3a8114b3060d6dd2e2e48f74f2f91fac786,storage/core/variant/stats/VariantStatisticsManagerAggregatedTest.java,0.0,False,False
24495,opencb/opencga,8025f3a8114b3060d6dd2e2e48f74f2f91fac786,storage/core/metadata/VariantStorageMetadataManagerTest.java,0.0,False,True
24504,opencb/opencga,8025f3a8114b3060d6dd2e2e48f74f2f91fac786,core/tools/result/ExecutionManagerTest.java,0.0,False,False
24505,opencb/opencga,8025f3a8114b3060d6dd2e2e48f74f2f91fac786,core/config/ConfigurationTest.java,0.0,False,False
24509,opencb/opencga,8025f3a8114b3060d6dd2e2e48f74f2f91fac786,core/common/YesNoAutoTest.java,0.0,False,False
24522,opencb/opencga,8025f3a8114b3060d6dd2e2e48f74f2f91fac786,catalog/utils/ParamUtilsTest.java,0.0,False,False
24545,opencb/opencga,8025f3a8114b3060d6dd2e2e48f74f2f91fac786,catalog/auth/authentication/JwtSessionManagerTest.java,0.0,False,False
24547,opencb/opencga,8025f3a8114b3060d6dd2e2e48f74f2f91fac786,catalog/managers/ClinicalAnalysisManagerTest.java,0.0,False,True
24550,opencb/opencga,8025f3a8114b3060d6dd2e2e48f74f2f91fac786,catalog/managers/PanelManagerTest.java,0.0,False,False
24555,opencb/opencga,8025f3a8114b3060d6dd2e2e48f74f2f91fac786,catalog/managers/FamilyManagerTest.java,0.0,False,True
24564,opencb/opencga,8025f3a8114b3060d6dd2e2e48f74f2f91fac786,client/rest/WorkEnvironmentTest.java,0.0,False,False
24565,opencb/opencga,8025f3a8114b3060d6dd2e2e48f74f2f91fac786,client/rest/OpenCGAClientTest.java,0.0,False,False
24572,opencb/opencga,54a58ac0768ccd3f39b10daeb46f9b0a070b677a,analysis/rga/RgaQueryParserTest.java,0.0,False,False
24590,opencb/opencga,54a58ac0768ccd3f39b10daeb46f9b0a070b677a,analysis/variant/manager/VariantStorageManagerTest.java,0.0,False,False
24592,opencb/opencga,54a58ac0768ccd3f39b10daeb46f9b0a070b677a,analysis/variant/samples/TreeQueryTest.java,0.0,False,False
24595,opencb/opencga,54a58ac0768ccd3f39b10daeb46f9b0a070b677a,analysis/tools/ToolExecutorFactoryTest.java,0.0,False,False
24602,opencb/opencga,54a58ac0768ccd3f39b10daeb46f9b0a070b677a,server/rest/JobWSServerTest.java,0.0,False,False
24606,opencb/opencga,54a58ac0768ccd3f39b10daeb46f9b0a070b677a,server/rest/analysis/VariantWebServiceTest.java,0.0,False,False
24632,opencb/opencga,54a58ac0768ccd3f39b10daeb46f9b0a070b677a,storage/hadoop/variant/index/sample/SampleIndexTest.java,0.0,False,True
24639,opencb/opencga,54a58ac0768ccd3f39b10daeb46f9b0a070b677a,storage/hadoop/variant/VariantTableRemoveTest.java,0.0,False,True
24644,opencb/opencga,54a58ac0768ccd3f39b10daeb46f9b0a070b677a,storage/hadoop/variant/HadoopVariantStorageEngineSplitDataTest.java,0.0,False,True
24652,opencb/opencga,54a58ac0768ccd3f39b10daeb46f9b0a070b677a,storage/hadoop/variant/converters/stats/VariantStatsToHBaseConverterTest.java,0.0,False,True
24658,opencb/opencga,54a58ac0768ccd3f39b10daeb46f9b0a070b677a,storage/hadoop/variant/search/HadoopVariantSearchIndexUtilsTest.java,0.0,False,False
24681,opencb/opencga,54a58ac0768ccd3f39b10daeb46f9b0a070b677a,storage/hadoop/mr/VcfRecordComparatorTest.java,0.0,False,False
24682,opencb/opencga,54a58ac0768ccd3f39b10daeb46f9b0a070b677a,storage/hadoop/auth/HBaseCredentialsTest.java,0.0,False,False
24705,opencb/opencga,54a58ac0768ccd3f39b10daeb46f9b0a070b677a,storage/mongodb/variant/adaptors/VariantMongoQueryUsingSearchIndexTest.java,0.0,False,False
24717,opencb/opencga,54a58ac0768ccd3f39b10daeb46f9b0a070b677a,storage/mongodb/variant/transform/MongoVariantStoragePipelineTransformTest.java,0.0,False,False
24719,opencb/opencga,54a58ac0768ccd3f39b10daeb46f9b0a070b677a,storage/benchmark/VariantBenchmarkRunnerTest.java,0.0,False,False
24720,opencb/opencga,54a58ac0768ccd3f39b10daeb46f9b0a070b677a,storage/benchmark/BenchmarkRunnerTest.java,0.0,False,False
24736,opencb/opencga,54a58ac0768ccd3f39b10daeb46f9b0a070b677a,storage/core/variant/io/VariantVcfDataWriterTest.java,0.0,False,False
24762,opencb/opencga,54a58ac0768ccd3f39b10daeb46f9b0a070b677a,storage/core/variant/adaptors/VariantFieldTest.java,0.0,False,False
24771,opencb/opencga,54a58ac0768ccd3f39b10daeb46f9b0a070b677a,storage/core/variant/VariantStorageEngineSVTest.java,0.0,False,False
24777,opencb/opencga,54a58ac0768ccd3f39b10daeb46f9b0a070b677a,storage/core/config/StorageConfigurationTest.java,0.0,False,False
