,App,SHA,TestFilePath,AddAssertArgument,isAddAssertArgument,prediction
14596,wojciechzankowski/iextrading4j,53107a718f71a1b1bec8703e38e3d890f6dd2a07,pl/zankowski/iextrading4j/client/mapper/ChartRangeDeserializerTest.java,0.0,False,False
14597,wojciechzankowski/iextrading4j,53107a718f71a1b1bec8703e38e3d890f6dd2a07,pl/zankowski/iextrading4j/client/mapper/ChartRangeSerializerTest.java,0.0,False,False
14598,wojciechzankowski/iextrading4j,53107a718f71a1b1bec8703e38e3d890f6dd2a07,pl/zankowski/iextrading4j/client/mapper/DeepChannelDeserializerTest.java,0.0,False,False
14605,wojciechzankowski/iextrading4j,53107a718f71a1b1bec8703e38e3d890f6dd2a07,pl/zankowski/iextrading4j/client/mapper/DividendTypeIdDeserializerTest.java,0.0,False,False
14622,wojciechzankowski/iextrading4j,53107a718f71a1b1bec8703e38e3d890f6dd2a07,pl/zankowski/iextrading4j/client/mapper/ListingCenterSerializerTest.java,0.0,False,False
14627,wojciechzankowski/iextrading4j,53107a718f71a1b1bec8703e38e3d890f6dd2a07,pl/zankowski/iextrading4j/client/mapper/QualifiedDividendTypeDeserializerTest.java,0.0,False,False
14632,wojciechzankowski/iextrading4j,53107a718f71a1b1bec8703e38e3d890f6dd2a07,pl/zankowski/iextrading4j/client/mapper/SystemEventTypeSerializerTest.java,0.0,False,False
14633,wojciechzankowski/iextrading4j,53107a718f71a1b1bec8703e38e3d890f6dd2a07,pl/zankowski/iextrading4j/client/mapper/TradingStatusReasonTypeDeserializerTest.java,0.0,False,False
14644,wojciechzankowski/iextrading4j,53107a718f71a1b1bec8703e38e3d890f6dd2a07,pl/zankowski/iextrading4j/client/rest/request/account/MessageCutoffRequestBuilderTest.java,0.0,False,True
14645,wojciechzankowski/iextrading4j,53107a718f71a1b1bec8703e38e3d890f6dd2a07,pl/zankowski/iextrading4j/client/rest/request/account/MetadataRequestBuilderTest.java,0.0,False,True
14658,wojciechzankowski/iextrading4j,53107a718f71a1b1bec8703e38e3d890f6dd2a07,pl/zankowski/iextrading4j/client/rest/request/marketdata/DeepRequestBuilderTest.java,0.0,False,True
14671,wojciechzankowski/iextrading4j,53107a718f71a1b1bec8703e38e3d890f6dd2a07,pl/zankowski/iextrading4j/client/rest/request/refdata/AbstractDailyListRequestBuilderTest.java,0.0,False,False
14676,wojciechzankowski/iextrading4j,53107a718f71a1b1bec8703e38e3d890f6dd2a07,pl/zankowski/iextrading4j/client/rest/request/refdata/SymbolsRequestBuilderTest.java,0.0,False,True
14687,wojciechzankowski/iextrading4j,53107a718f71a1b1bec8703e38e3d890f6dd2a07,pl/zankowski/iextrading4j/client/rest/request/refdata/v1/SectorRequestBuilderTest.java,0.0,False,True
14693,wojciechzankowski/iextrading4j,53107a718f71a1b1bec8703e38e3d890f6dd2a07,pl/zankowski/iextrading4j/client/rest/request/stats/HistoricalStatsRequestBuilderTest.java,0.0,False,True
14699,wojciechzankowski/iextrading4j,53107a718f71a1b1bec8703e38e3d890f6dd2a07,pl/zankowski/iextrading4j/client/rest/request/stocks/CollectionRequestBuilderTest.java,0.0,False,True
14711,wojciechzankowski/iextrading4j,53107a718f71a1b1bec8703e38e3d890f6dd2a07,pl/zankowski/iextrading4j/client/rest/request/stocks/PriceRequestBuilderTest.java,0.0,False,True
14722,wojciechzankowski/iextrading4j,53107a718f71a1b1bec8703e38e3d890f6dd2a07,pl/zankowski/iextrading4j/client/rest/request/stocks/v1/BalanceSheetRequestBuilderTest.java,0.0,False,True
14773,wojciechzankowski/iextrading4j,53107a718f71a1b1bec8703e38e3d890f6dd2a07,pl/zankowski/iextrading4j/client/sse/request/marketdata/DeepSseRequestBuilderTest.java,0.0,False,True
14796,wojciechzankowski/iextrading4j,5c4010284857633e29a21a2ee804c3a68e39f357,pl/zankowski/iextrading4j/api/marketdata/DEEPTest.java,0.0,False,True
14801,wojciechzankowski/iextrading4j,5c4010284857633e29a21a2ee804c3a68e39f357,pl/zankowski/iextrading4j/api/marketdata/SecurityEventTest.java,0.0,False,True
14805,wojciechzankowski/iextrading4j,5c4010284857633e29a21a2ee804c3a68e39f357,pl/zankowski/iextrading4j/api/marketdata/TradeTest.java,0.0,False,True
14814,wojciechzankowski/iextrading4j,5c4010284857633e29a21a2ee804c3a68e39f357,pl/zankowski/iextrading4j/api/refdata/v1/ExchangeTest.java,0.0,False,True
14818,wojciechzankowski/iextrading4j,5c4010284857633e29a21a2ee804c3a68e39f357,pl/zankowski/iextrading4j/api/refdata/v1/PairTest.java,0.0,False,True
14825,wojciechzankowski/iextrading4j,5c4010284857633e29a21a2ee804c3a68e39f357,pl/zankowski/iextrading4j/api/stats/HistoricalDailyStatsTest.java,0.0,False,True
14830,wojciechzankowski/iextrading4j,5c4010284857633e29a21a2ee804c3a68e39f357,pl/zankowski/iextrading4j/api/stats/RecordTest.java,0.0,False,True
14835,wojciechzankowski/iextrading4j,5c4010284857633e29a21a2ee804c3a68e39f357,pl/zankowski/iextrading4j/api/stocks/ChartTest.java,0.0,False,True
14866,wojciechzankowski/iextrading4j,5c4010284857633e29a21a2ee804c3a68e39f357,pl/zankowski/iextrading4j/api/stocks/v1/BalanceSheetTest.java,0.0,False,True
14871,wojciechzankowski/iextrading4j,5c4010284857633e29a21a2ee804c3a68e39f357,pl/zankowski/iextrading4j/api/stocks/DividendsTest.java,0.0,False,True
14876,wojciechzankowski/iextrading4j,5c4010284857633e29a21a2ee804c3a68e39f357,pl/zankowski/iextrading4j/api/stocks/v1/FundOwnershipTest.java,0.0,False,True
14878,wojciechzankowski/iextrading4j,5c4010284857633e29a21a2ee804c3a68e39f357,pl/zankowski/iextrading4j/api/stocks/v1/IncomeStatementsTest.java,0.0,False,True
14889,wojciechzankowski/iextrading4j,5c4010284857633e29a21a2ee804c3a68e39f357,pl/zankowski/iextrading4j/api/system/SystemStatusTest.java,0.0,False,True
14900,wojciechzankowski/iextrading4j,5c4010284857633e29a21a2ee804c3a68e39f357,pl/zankowski/iextrading4j/client/mapper/DividendQualificationSerializerTest.java,0.0,False,False
14901,wojciechzankowski/iextrading4j,5c4010284857633e29a21a2ee804c3a68e39f357,pl/zankowski/iextrading4j/client/mapper/DividendTypeDeserializerTest.java,0.0,False,False
14908,wojciechzankowski/iextrading4j,5c4010284857633e29a21a2ee804c3a68e39f357,pl/zankowski/iextrading4j/client/mapper/FlagSerializerTest.java,0.0,False,False
14911,wojciechzankowski/iextrading4j,5c4010284857633e29a21a2ee804c3a68e39f357,pl/zankowski/iextrading4j/client/mapper/HackyLocalDateTimeDeserializerTest.java,0.0,False,False
14918,wojciechzankowski/iextrading4j,5c4010284857633e29a21a2ee804c3a68e39f357,pl/zankowski/iextrading4j/client/mapper/ListingCenterDeserializerTest.java,0.0,False,False
14926,wojciechzankowski/iextrading4j,5c4010284857633e29a21a2ee804c3a68e39f357,pl/zankowski/iextrading4j/client/mapper/SymbolTypeDeserializerTest.java,0.0,False,False
14930,wojciechzankowski/iextrading4j,5c4010284857633e29a21a2ee804c3a68e39f357,pl/zankowski/iextrading4j/client/mapper/TradingStatusReasonTypeDeserializerTest.java,0.0,False,False
14940,wojciechzankowski/iextrading4j,5c4010284857633e29a21a2ee804c3a68e39f357,pl/zankowski/iextrading4j/client/rest/request/AbstractRequestFilterBuilderTest.java,0.0,False,False
14950,wojciechzankowski/iextrading4j,5c4010284857633e29a21a2ee804c3a68e39f357,pl/zankowski/iextrading4j/client/rest/request/filter/RequestFilterBuilderTest.java,0.0,False,False
14956,wojciechzankowski/iextrading4j,5c4010284857633e29a21a2ee804c3a68e39f357,pl/zankowski/iextrading4j/client/rest/request/marketdata/HistRequestBuilderTest.java,0.0,False,True
14957,wojciechzankowski/iextrading4j,5c4010284857633e29a21a2ee804c3a68e39f357,pl/zankowski/iextrading4j/client/rest/request/marketdata/LastTradeRequestBuilderTest.java,0.0,False,True
14968,wojciechzankowski/iextrading4j,5c4010284857633e29a21a2ee804c3a68e39f357,pl/zankowski/iextrading4j/client/rest/request/refdata/AbstractDailyListRequestBuilderTest.java,0.0,False,False
14973,wojciechzankowski/iextrading4j,5c4010284857633e29a21a2ee804c3a68e39f357,pl/zankowski/iextrading4j/client/rest/request/refdata/SymbolsRequestBuilderTest.java,0.0,False,True
14978,wojciechzankowski/iextrading4j,5c4010284857633e29a21a2ee804c3a68e39f357,pl/zankowski/iextrading4j/client/rest/request/refdata/v1/IsinMapperRequestBuilderTest.java,0.0,False,True
14985,wojciechzankowski/iextrading4j,5c4010284857633e29a21a2ee804c3a68e39f357,pl/zankowski/iextrading4j/client/rest/request/refdata/SymbolsRequestBuilderTest.java,0.0,False,True
15004,wojciechzankowski/iextrading4j,5c4010284857633e29a21a2ee804c3a68e39f357,pl/zankowski/iextrading4j/client/rest/request/stocks/OhlcMarketRequestBuilderTest.java,0.0,False,True
15007,wojciechzankowski/iextrading4j,5c4010284857633e29a21a2ee804c3a68e39f357,pl/zankowski/iextrading4j/client/rest/request/stocks/PeersRequestBuilderTest.java,0.0,False,True
15027,wojciechzankowski/iextrading4j,5c4010284857633e29a21a2ee804c3a68e39f357,pl/zankowski/iextrading4j/client/rest/request/stocks/v1/InsiderSummaryRequestBuilderTest.java,0.0,False,True
15031,wojciechzankowski/iextrading4j,5c4010284857633e29a21a2ee804c3a68e39f357,pl/zankowski/iextrading4j/client/rest/request/stocks/v1/KeyStatsRequestBuilderTest.java,0.0,False,True
15037,wojciechzankowski/iextrading4j,5c4010284857633e29a21a2ee804c3a68e39f357,pl/zankowski/iextrading4j/client/rest/request/stocks/v1/SplitsRequestBuilderTest.java,0.0,False,True
15063,wojciechzankowski/iextrading4j,5c4010284857633e29a21a2ee804c3a68e39f357,pl/zankowski/iextrading4j/client/sse/manager/SseClientMetadataTest.java,0.0,False,False
15077,wojciechzankowski/iextrading4j,5c4010284857633e29a21a2ee804c3a68e39f357,pl/zankowski/iextrading4j/client/sse/request/marketdata/TradeBreaksSseRequestBuilderTest.java,0.0,False,True
15087,wojciechzankowski/iextrading4j,1b0164b66b046cbb2fdfba0ca70ebdbd66d7d741,pl/zankowski/iextrading4j/api/exception/IEXTradingExceptionTest.java,0.0,False,True
15089,wojciechzankowski/iextrading4j,1b0164b66b046cbb2fdfba0ca70ebdbd66d7d741,pl/zankowski/iextrading4j/api/market/MarketVolumeTest.java,0.0,False,True
15099,wojciechzankowski/iextrading4j,1b0164b66b046cbb2fdfba0ca70ebdbd66d7d741,pl/zankowski/iextrading4j/api/marketdata/SsrStatusTest.java,0.0,False,True
15100,wojciechzankowski/iextrading4j,1b0164b66b046cbb2fdfba0ca70ebdbd66d7d741,pl/zankowski/iextrading4j/api/marketdata/SystemEventTest.java,0.0,False,True
15106,wojciechzankowski/iextrading4j,1b0164b66b046cbb2fdfba0ca70ebdbd66d7d741,pl/zankowski/iextrading4j/api/refdata/IEXDividendsTest.java,0.0,False,True
15121,wojciechzankowski/iextrading4j,1b0164b66b046cbb2fdfba0ca70ebdbd66d7d741,pl/zankowski/iextrading4j/api/stats/HistoricalDailyStatsTest.java,0.0,False,True
15142,wojciechzankowski/iextrading4j,1b0164b66b046cbb2fdfba0ca70ebdbd66d7d741,pl/zankowski/iextrading4j/api/stocks/IpoSummaryTest.java,0.0,False,True
15150,wojciechzankowski/iextrading4j,1b0164b66b046cbb2fdfba0ca70ebdbd66d7d741,pl/zankowski/iextrading4j/api/stocks/QuoteTest.java,0.0,False,True
15168,wojciechzankowski/iextrading4j,1b0164b66b046cbb2fdfba0ca70ebdbd66d7d741,pl/zankowski/iextrading4j/api/stocks/v1/EstimateTest.java,0.0,False,True
15174,wojciechzankowski/iextrading4j,1b0164b66b046cbb2fdfba0ca70ebdbd66d7d741,pl/zankowski/iextrading4j/api/stocks/v1/IncomeStatementsTest.java,0.0,False,True
15180,wojciechzankowski/iextrading4j,1b0164b66b046cbb2fdfba0ca70ebdbd66d7d741,pl/zankowski/iextrading4j/api/stocks/NewsTest.java,0.0,False,True
15208,wojciechzankowski/iextrading4j,1b0164b66b046cbb2fdfba0ca70ebdbd66d7d741,pl/zankowski/iextrading4j/client/mapper/IssueEventDeserializerTest.java,0.0,False,False
15214,wojciechzankowski/iextrading4j,1b0164b66b046cbb2fdfba0ca70ebdbd66d7d741,pl/zankowski/iextrading4j/client/mapper/ListingCenterDeserializerTest.java,0.0,False,False
15258,wojciechzankowski/iextrading4j,1b0164b66b046cbb2fdfba0ca70ebdbd66d7d741,pl/zankowski/iextrading4j/client/rest/request/marketdata/SystemEventRequestBuilderTest.java,0.0,False,True
15259,wojciechzankowski/iextrading4j,1b0164b66b046cbb2fdfba0ca70ebdbd66d7d741,pl/zankowski/iextrading4j/client/rest/request/marketdata/TopsRequestBuilderTest.java,0.0,False,True
15264,wojciechzankowski/iextrading4j,1b0164b66b046cbb2fdfba0ca70ebdbd66d7d741,pl/zankowski/iextrading4j/client/rest/request/refdata/IEXCorporateActionsRequestBuilderTest.java,0.0,False,True
15267,wojciechzankowski/iextrading4j,1b0164b66b046cbb2fdfba0ca70ebdbd66d7d741,pl/zankowski/iextrading4j/client/rest/request/refdata/IEXSymbolDirectoryRequestBuilderTest.java,0.0,False,True
15292,wojciechzankowski/iextrading4j,1b0164b66b046cbb2fdfba0ca70ebdbd66d7d741,pl/zankowski/iextrading4j/client/rest/request/stocks/CompanyRequestBuilderTest.java,0.0,False,True
15299,wojciechzankowski/iextrading4j,1b0164b66b046cbb2fdfba0ca70ebdbd66d7d741,pl/zankowski/iextrading4j/client/rest/request/stocks/OhlcMarketRequestBuilderTest.java,0.0,False,True
15316,wojciechzankowski/iextrading4j,1b0164b66b046cbb2fdfba0ca70ebdbd66d7d741,pl/zankowski/iextrading4j/client/rest/request/stocks/v1/DividendsRequestBuilderTest.java,0.0,False,True
15318,wojciechzankowski/iextrading4j,1b0164b66b046cbb2fdfba0ca70ebdbd66d7d741,pl/zankowski/iextrading4j/client/rest/request/stocks/v1/FinancialsRequestBuilderTest.java,0.0,False,True
15320,wojciechzankowski/iextrading4j,1b0164b66b046cbb2fdfba0ca70ebdbd66d7d741,pl/zankowski/iextrading4j/client/rest/request/stocks/v1/IncomeStatementRequestBuilderTest.java,0.0,False,True
15338,wojciechzankowski/iextrading4j,1b0164b66b046cbb2fdfba0ca70ebdbd66d7d741,pl/zankowski/iextrading4j/client/socket/manager/SocketWrapperTest.java,0.0,False,False
15344,wojciechzankowski/iextrading4j,1b0164b66b046cbb2fdfba0ca70ebdbd66d7d741,pl/zankowski/iextrading4j/client/socket/request/marketdata/LastAsyncRequestBuilderTest.java,0.0,False,True
15350,wojciechzankowski/iextrading4j,1b0164b66b046cbb2fdfba0ca70ebdbd66d7d741,pl/zankowski/iextrading4j/client/socket/request/marketdata/TradeBreakAsyncRequestBuilderTest.java,0.0,False,True
15369,wojciechzankowski/iextrading4j,1b0164b66b046cbb2fdfba0ca70ebdbd66d7d741,pl/zankowski/iextrading4j/client/sse/request/marketdata/SsrStatusSseRequestBuilderTest.java,0.0,False,True
15374,wojciechzankowski/iextrading4j,1b0164b66b046cbb2fdfba0ca70ebdbd66d7d741,pl/zankowski/iextrading4j/client/sse/request/marketdata/TradingStatusSseRequestBuilderTest.java,0.0,False,True
15375,wojciechzankowski/iextrading4j,1b0164b66b046cbb2fdfba0ca70ebdbd66d7d741,pl/zankowski/iextrading4j/client/sse/request/stocks/NewsSseRequestBuilderTest.java,0.0,False,True
15377,wojciechzankowski/iextrading4j,b7a77a073e51b1b321cf3fd116826afa649c0464,pl/zankowski/iextrading4j/api/account/MetadataTest.java,0.0,False,True
15382,wojciechzankowski/iextrading4j,b7a77a073e51b1b321cf3fd116826afa649c0464,pl/zankowski/iextrading4j/api/exception/IEXTradingExceptionTest.java,0.0,False,True
15391,wojciechzankowski/iextrading4j,b7a77a073e51b1b321cf3fd116826afa649c0464,pl/zankowski/iextrading4j/api/marketdata/OfficialPriceTest.java,0.0,False,True
15397,wojciechzankowski/iextrading4j,b7a77a073e51b1b321cf3fd116826afa649c0464,pl/zankowski/iextrading4j/api/marketdata/TradeTest.java,0.0,False,True
15403,wojciechzankowski/iextrading4j,b7a77a073e51b1b321cf3fd116826afa649c0464,pl/zankowski/iextrading4j/api/refdata/IEXSymbolDirectoryTest.java,0.0,False,True
15408,wojciechzankowski/iextrading4j,b7a77a073e51b1b321cf3fd116826afa649c0464,pl/zankowski/iextrading4j/api/refdata/v1/HolidayAndTradingDateTest.java,0.0,False,True
15409,wojciechzankowski/iextrading4j,b7a77a073e51b1b321cf3fd116826afa649c0464,pl/zankowski/iextrading4j/api/refdata/v1/PairTest.java,0.0,False,True
15439,wojciechzankowski/iextrading4j,b7a77a073e51b1b321cf3fd116826afa649c0464,pl/zankowski/iextrading4j/api/stocks/LargestTradeTest.java,0.0,False,True
15441,wojciechzankowski/iextrading4j,b7a77a073e51b1b321cf3fd116826afa649c0464,pl/zankowski/iextrading4j/api/stocks/NewsTest.java,0.0,False,True
15445,wojciechzankowski/iextrading4j,b7a77a073e51b1b321cf3fd116826afa649c0464,pl/zankowski/iextrading4j/api/stocks/QuoteTest.java,0.0,False,True
15451,wojciechzankowski/iextrading4j,b7a77a073e51b1b321cf3fd116826afa649c0464,pl/zankowski/iextrading4j/api/stocks/TimeSeriesTest.java,0.0,False,True
15455,wojciechzankowski/iextrading4j,b7a77a073e51b1b321cf3fd116826afa649c0464,pl/zankowski/iextrading4j/api/stocks/VenueVolumeTest.java,0.0,False,True
15473,wojciechzankowski/iextrading4j,b7a77a073e51b1b321cf3fd116826afa649c0464,pl/zankowski/iextrading4j/api/stocks/v1/IntradayTest.java,0.0,False,True
15483,wojciechzankowski/iextrading4j,b7a77a073e51b1b321cf3fd116826afa649c0464,pl/zankowski/iextrading4j/api/util/SetUtilTest.java,0.0,False,False
15492,wojciechzankowski/iextrading4j,b7a77a073e51b1b321cf3fd116826afa649c0464,pl/zankowski/iextrading4j/client/mapper/DividendTypeDeserializerTest.java,0.0,False,False
15511,wojciechzankowski/iextrading4j,b7a77a073e51b1b321cf3fd116826afa649c0464,pl/zankowski/iextrading4j/client/mapper/LuldTierDeserializerTest.java,0.0,False,False
15528,wojciechzankowski/iextrading4j,b7a77a073e51b1b321cf3fd116826afa649c0464,pl/zankowski/iextrading4j/client/rest/manager/RestManagerTest.java,0.0,False,False
15543,wojciechzankowski/iextrading4j,b7a77a073e51b1b321cf3fd116826afa649c0464,pl/zankowski/iextrading4j/client/rest/request/market/MarketRequestBuilderTest.java,0.0,False,True
15574,wojciechzankowski/iextrading4j,b7a77a073e51b1b321cf3fd116826afa649c0464,pl/zankowski/iextrading4j/client/rest/request/refdata/v1/SectorRequestBuilderTest.java,0.0,False,True
15594,wojciechzankowski/iextrading4j,b7a77a073e51b1b321cf3fd116826afa649c0464,pl/zankowski/iextrading4j/client/rest/request/stocks/OhlcMarketRequestBuilderTest.java,0.0,False,True
15606,wojciechzankowski/iextrading4j,b7a77a073e51b1b321cf3fd116826afa649c0464,pl/zankowski/iextrading4j/client/rest/request/stocks/UpcomingIposRequestBuilderTest.java,0.0,False,True
15609,wojciechzankowski/iextrading4j,b7a77a073e51b1b321cf3fd116826afa649c0464,pl/zankowski/iextrading4j/client/rest/request/stocks/v1/BalanceSheetRequestBuilderTest.java,0.0,False,True
15623,wojciechzankowski/iextrading4j,b7a77a073e51b1b321cf3fd116826afa649c0464,pl/zankowski/iextrading4j/client/rest/request/stocks/v1/PreviousMarketRequestBuilderTest.java,0.0,False,True
15638,wojciechzankowski/iextrading4j,b7a77a073e51b1b321cf3fd116826afa649c0464,pl/zankowski/iextrading4j/client/socket/request/marketdata/DeepAsyncRequestBuilderTest.java,0.0,False,True
15668,wojciechzankowski/iextrading4j,b7a77a073e51b1b321cf3fd116826afa649c0464,pl/zankowski/iextrading4j/client/sse/request/marketdata/TradesSseRequestBuilderTest.java,0.0,False,True
15704,wojciechzankowski/iextrading4j,3e4577694bc227c9c1ad70e91799fbc28bcd5e15,pl/zankowski/iextrading4j/api/refdata/v1/PairTest.java,0.0,False,True
15710,wojciechzankowski/iextrading4j,3e4577694bc227c9c1ad70e91799fbc28bcd5e15,pl/zankowski/iextrading4j/api/stats/HistoricalDailyStatsTest.java,0.0,False,True
15720,wojciechzankowski/iextrading4j,3e4577694bc227c9c1ad70e91799fbc28bcd5e15,pl/zankowski/iextrading4j/api/stocks/ChartTest.java,0.0,False,True
15730,wojciechzankowski/iextrading4j,3e4577694bc227c9c1ad70e91799fbc28bcd5e15,pl/zankowski/iextrading4j/api/stocks/IposTest.java,0.0,False,True
15745,wojciechzankowski/iextrading4j,3e4577694bc227c9c1ad70e91799fbc28bcd5e15,pl/zankowski/iextrading4j/api/stocks/TimeSeriesTest.java,0.0,False,True
15746,wojciechzankowski/iextrading4j,3e4577694bc227c9c1ad70e91799fbc28bcd5e15,pl/zankowski/iextrading4j/api/stocks/TodayEarningTest.java,0.0,False,True
15747,wojciechzankowski/iextrading4j,3e4577694bc227c9c1ad70e91799fbc28bcd5e15,pl/zankowski/iextrading4j/api/stocks/TodayEarningsTest.java,0.0,False,True
15754,wojciechzankowski/iextrading4j,3e4577694bc227c9c1ad70e91799fbc28bcd5e15,pl/zankowski/iextrading4j/api/stocks/v1/CashFlowTest.java,0.0,False,True
15768,wojciechzankowski/iextrading4j,3e4577694bc227c9c1ad70e91799fbc28bcd5e15,pl/zankowski/iextrading4j/api/stocks/KeyStatsTest.java,0.0,False,True
15780,wojciechzankowski/iextrading4j,3e4577694bc227c9c1ad70e91799fbc28bcd5e15,pl/zankowski/iextrading4j/client/mapper/DeepChannelSerializerTest.java,0.0,False,False
15797,wojciechzankowski/iextrading4j,3e4577694bc227c9c1ad70e91799fbc28bcd5e15,pl/zankowski/iextrading4j/client/mapper/IssueEventSerializerTest.java,0.0,False,False
15804,wojciechzankowski/iextrading4j,3e4577694bc227c9c1ad70e91799fbc28bcd5e15,pl/zankowski/iextrading4j/client/mapper/LuldTierDeserializerTest.java,0.0,False,False
15809,wojciechzankowski/iextrading4j,3e4577694bc227c9c1ad70e91799fbc28bcd5e15,pl/zankowski/iextrading4j/client/mapper/QualifiedDividendTypeSerializerTest.java,0.0,False,False
15820,wojciechzankowski/iextrading4j,3e4577694bc227c9c1ad70e91799fbc28bcd5e15,pl/zankowski/iextrading4j/client/rest/manager/RestClientMetadataTest.java,0.0,False,False
15842,wojciechzankowski/iextrading4j,3e4577694bc227c9c1ad70e91799fbc28bcd5e15,pl/zankowski/iextrading4j/client/rest/request/marketdata/OfficialPriceRequestBuilderTest.java,0.0,False,True
15869,wojciechzankowski/iextrading4j,3e4577694bc227c9c1ad70e91799fbc28bcd5e15,pl/zankowski/iextrading4j/client/rest/request/refdata/v1/UsExchangeRequestBuilderTest.java,0.0,False,True
15880,wojciechzankowski/iextrading4j,3e4577694bc227c9c1ad70e91799fbc28bcd5e15,pl/zankowski/iextrading4j/client/rest/request/stocks/DelayedQuoteRequestBuilderTest.java,0.0,False,True
15884,wojciechzankowski/iextrading4j,3e4577694bc227c9c1ad70e91799fbc28bcd5e15,pl/zankowski/iextrading4j/client/rest/request/stocks/ListRequestBuilderTest.java,0.0,False,True
15893,wojciechzankowski/iextrading4j,3e4577694bc227c9c1ad70e91799fbc28bcd5e15,pl/zankowski/iextrading4j/client/rest/request/stocks/ShortInterestRequestBuilderTest.java,0.0,False,True
15896,wojciechzankowski/iextrading4j,3e4577694bc227c9c1ad70e91799fbc28bcd5e15,pl/zankowski/iextrading4j/client/rest/request/stocks/TodayEarningsRequestBuilderTest.java,0.0,False,True
15928,wojciechzankowski/iextrading4j,3e4577694bc227c9c1ad70e91799fbc28bcd5e15,pl/zankowski/iextrading4j/client/socket/request/marketdata/BookAsyncRequestBuilderTest.java,0.0,False,True
15942,wojciechzankowski/iextrading4j,3e4577694bc227c9c1ad70e91799fbc28bcd5e15,pl/zankowski/iextrading4j/client/sse/endpoint/GenericSseEndpointTest.java,0.0,False,False
15947,wojciechzankowski/iextrading4j,3e4577694bc227c9c1ad70e91799fbc28bcd5e15,pl/zankowski/iextrading4j/client/sse/request/marketdata/AbstractSymbolSseRequestBuilderTest.java,0.0,False,True
15979,wojciechzankowski/iextrading4j,0636235106f2c13ca002e292e553146bc731983a,pl/zankowski/iextrading4j/api/marketdata/SecurityEventTest.java,0.0,False,True
15987,wojciechzankowski/iextrading4j,0636235106f2c13ca002e292e553146bc731983a,pl/zankowski/iextrading4j/api/refdata/IEXDividendsTest.java,0.0,False,True
15990,wojciechzankowski/iextrading4j,0636235106f2c13ca002e292e553146bc731983a,pl/zankowski/iextrading4j/api/refdata/v1/CurrencyTest.java,0.0,False,True
15994,wojciechzankowski/iextrading4j,0636235106f2c13ca002e292e553146bc731983a,pl/zankowski/iextrading4j/api/refdata/v1/HolidayAndTradingDateTest.java,0.0,False,True
16006,wojciechzankowski/iextrading4j,0636235106f2c13ca002e292e553146bc731983a,pl/zankowski/iextrading4j/api/stats/RecordTest.java,0.0,False,True
16012,wojciechzankowski/iextrading4j,0636235106f2c13ca002e292e553146bc731983a,pl/zankowski/iextrading4j/api/stocks/CompanyTest.java,0.0,False,True
16014,wojciechzankowski/iextrading4j,0636235106f2c13ca002e292e553146bc731983a,pl/zankowski/iextrading4j/api/stocks/DividendsTest.java,0.0,False,True
16015,wojciechzankowski/iextrading4j,0636235106f2c13ca002e292e553146bc731983a,pl/zankowski/iextrading4j/api/stocks/EarningTest.java,0.0,False,True
16025,wojciechzankowski/iextrading4j,0636235106f2c13ca002e292e553146bc731983a,pl/zankowski/iextrading4j/api/stocks/LogoTest.java,0.0,False,False
16033,wojciechzankowski/iextrading4j,0636235106f2c13ca002e292e553146bc731983a,pl/zankowski/iextrading4j/api/stocks/ShortInterestTest.java,0.0,False,True
16038,wojciechzankowski/iextrading4j,0636235106f2c13ca002e292e553146bc731983a,pl/zankowski/iextrading4j/api/stocks/TodayEarningsTest.java,0.0,False,True
16041,wojciechzankowski/iextrading4j,0636235106f2c13ca002e292e553146bc731983a,pl/zankowski/iextrading4j/api/stocks/v1/AdvancedStatsTest.java,0.0,False,True
16045,wojciechzankowski/iextrading4j,0636235106f2c13ca002e292e553146bc731983a,pl/zankowski/iextrading4j/api/stocks/v1/CashFlowTest.java,0.0,False,True
16068,wojciechzankowski/iextrading4j,0636235106f2c13ca002e292e553146bc731983a,pl/zankowski/iextrading4j/client/mapper/ChartRangeDeserializerTest.java,0.0,False,False
16077,wojciechzankowski/iextrading4j,0636235106f2c13ca002e292e553146bc731983a,pl/zankowski/iextrading4j/client/mapper/DividendTypeIdDeserializerTest.java,0.0,False,False
16081,wojciechzankowski/iextrading4j,0636235106f2c13ca002e292e553146bc731983a,pl/zankowski/iextrading4j/client/mapper/FinancialStatusSerializerTest.java,0.0,False,False
16090,wojciechzankowski/iextrading4j,0636235106f2c13ca002e292e553146bc731983a,pl/zankowski/iextrading4j/client/mapper/IssueSubTypeSerializerTest.java,0.0,False,False
16092,wojciechzankowski/iextrading4j,0636235106f2c13ca002e292e553146bc731983a,pl/zankowski/iextrading4j/client/mapper/IssueTypeSerializerTest.java,0.0,False,False
16100,wojciechzankowski/iextrading4j,0636235106f2c13ca002e292e553146bc731983a,pl/zankowski/iextrading4j/client/mapper/QualifiedDividendTypeSerializerTest.java,0.0,False,False
16110,wojciechzankowski/iextrading4j,0636235106f2c13ca002e292e553146bc731983a,pl/zankowski/iextrading4j/client/rest/manager/RestClientTest.java,0.0,False,True
16126,wojciechzankowski/iextrading4j,0636235106f2c13ca002e292e553146bc731983a,pl/zankowski/iextrading4j/client/rest/request/forex/ExchangeRateRequestBuilderTest.java,0.0,False,True
